Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Bailey Rice,12633,SK,ME,15,7,1,2,9,0,0,0,1,2,0,0,2,0,2,0,3,5,0,0,5,0,0,73,2018
Sebastian Ross,12132,SK,ME,15,14,4,9,23,0,0,0,1,7,2,1,8,0,3,0,5,18,0,0,3,1,0,95,2018
Shane Savage,11793,SK,ME,15,14,5,8,22,1,0,0,1,4,2,1,3,0,1,0,5,16,0,1,3,2,0,88,2018
Jack Sinclair,12325,SK,ME,15,14,5,16,30,0,1,0,0,3,5,1,7,1,0,0,8,22,0,1,2,3,3,91,2018
Jack Steele,12368,SK,ME,15,8,3,12,20,1,0,0,11,2,2,5,2,2,1,0,8,14,0,0,1,1,0,80,2018
Jack Steven,11791,SK,ME,15,16,1,11,27,1,1,0,3,2,2,7,3,3,0,3,13,13,0,1,0,0,1,83,2018
Maverick Weller,11922,SK,ME,15,4,2,11,15,0,0,0,3,2,1,1,1,0,1,0,6,9,0,0,2,0,0,88,2018
Jake Barrett,12400,BL,FR,15,5,3,9,14,0,0,0,2,0,2,0,3,1,3,0,4,10,0,0,1,0,0,69,2018
Dayne Beams,11728,BL,FR,15,14,6,19,33,0,0,0,3,2,3,12,1,2,0,3,16,17,0,0,1,0,1,81,2018
Jarrod Berry,12519,BL,FR,15,10,4,14,24,1,0,0,5,1,7,6,3,1,2,1,11,15,0,0,3,0,1,86,2018
Allen Christensen,11920,BL,FR,15,10,5,7,17,1,0,0,2,0,5,0,1,0,1,0,5,12,0,1,0,0,1,81,2018
Tom Cutler,12265,BL,FR,15,14,9,5,19,2,1,0,3,0,3,0,4,0,1,0,6,14,0,3,2,1,0,82,2018
Darcy Gardiner,12267,BL,FR,15,10,8,3,13,0,0,0,1,4,0,0,3,1,2,0,3,10,0,0,5,0,0,95,2018
Eric Hipwood,12454,BL,FR,15,12,6,3,15,2,4,0,1,0,2,0,4,2,1,0,5,10,1,4,1,0,2,84,2018
Luke Hodge,1134,BL,FR,15,11,4,6,17,0,0,0,0,2,0,1,1,0,0,0,6,11,1,0,6,0,0,84,2018
Ryan Lester,11894,BL,FR,15,10,3,5,15,0,0,0,1,4,2,1,4,0,3,0,6,8,0,0,4,0,0,76,2018
Stefan Martin,11684,BL,FR,15,8,5,11,19,0,0,46,3,1,1,7,5,3,4,2,10,12,1,0,3,0,1,89,2018
Rhys Mathieson,12443,BL,FR,15,6,5,8,14,0,1,0,4,0,1,4,6,0,4,0,5,9,0,0,3,0,0,68,2018
Hugh McCluggage,12518,BL,FR,15,15,5,9,24,0,1,0,6,1,5,2,3,1,2,0,4,19,0,1,0,3,0,90,2018
Oscar McInerney,12617,BL,FR,15,4,6,5,9,2,0,10,1,0,0,1,2,0,1,0,3,6,1,3,4,0,0,74,2018
Daniel McStay,12291,BL,FR,15,8,6,3,11,3,1,0,2,0,1,0,2,2,2,0,6,5,3,3,0,0,1,81,2018
Cameron Rayner,12592,BL,FR,15,11,6,8,19,2,1,0,5,2,4,2,3,2,0,0,11,10,1,1,0,0,0,72,2018
Daniel Rich,11725,BL,FR,15,11,5,4,15,0,0,0,1,2,1,1,1,0,0,0,3,12,0,0,0,0,0,86,2018
Nick Robertson,12264,BL,FR,15,15,11,11,26,0,0,0,1,4,0,0,7,0,2,0,6,21,1,0,3,0,0,90,2018
Mitch Robinson,11710,BL,FR,15,5,4,13,18,0,0,0,3,0,3,2,1,0,0,0,6,12,0,0,1,1,0,79,2018
Lewis Taylor,12252,BL,FR,15,11,3,6,17,3,0,0,2,1,3,0,3,1,2,0,7,11,0,1,1,0,3,78,2018
Josh Walker,12109,BL,FR,15,8,3,6,14,0,0,0,1,2,1,1,0,1,0,0,6,8,1,0,7,0,0,91,2018
Alex Witherden,12546,BL,FR,15,15,5,6,21,1,0,0,0,5,4,2,2,1,0,0,4,13,0,0,3,0,1,79,2018
Dayne Zorko,12076,BL,FR,15,13,0,6,19,1,0,0,7,1,2,4,3,0,0,0,8,9,0,0,0,0,1,86,2018
Michael Apeness,12295,FR,BL,15,4,3,9,13,1,1,26,3,0,1,5,3,2,3,0,8,6,0,1,7,0,0,91,2018
Hayden Ballantyne,11770,FR,BL,15,7,5,3,10,2,2,0,4,0,3,1,0,1,0,0,2,8,0,2,0,2,0,81,2018
Bailey Banfield,12588,FR,BL,15,3,2,5,8,0,0,0,4,0,0,1,1,2,0,0,4,5,0,0,0,0,1,83,2018
Andrew Brayshaw,12589,FR,BL,15,10,5,8,18,0,0,0,4,1,2,2,6,0,1,0,5,12,0,0,0,0,1,71,2018
Adam Cerra,12603,FR,BL,15,6,2,7,13,0,0,0,2,1,4,0,3,1,3,0,7,7,0,0,3,0,1,85,2018
Brennan Cox,12544,FR,BL,15,5,3,3,8,2,0,4,3,0,0,1,1,0,0,0,5,2,3,1,2,1,0,80,2018
Nat Fyfe,11834,FR,BL,15,4,4,4,8,0,0,0,1,0,2,1,1,0,0,0,3,5,1,0,0,0,1,26,2018
Stefan Giro,12641,FR,BL,15,3,2,12,15,1,0,0,5,0,0,1,2,0,0,0,5,9,0,0,0,0,0,86,2018
Joel Hamling,12359,FR,BL,15,4,7,7,11,0,0,0,1,1,0,0,0,1,0,0,4,7,3,0,6,0,0,98,2018
Stephen Hill,11716,FR,BL,15,11,3,5,16,0,0,0,1,3,2,1,3,1,1,0,6,9,0,0,1,1,0,89,2018
Shane Kersten,12287,FR,BL,15,9,6,5,14,1,0,0,1,2,3,0,1,1,0,0,4,10,0,0,5,0,0,84,2018
Ed Langdon,12393,FR,BL,15,19,9,7,26,1,0,0,3,6,2,1,4,1,1,0,3,21,0,1,2,0,0,85,2018
Brandon Matera,11915,FR,BL,15,7,2,2,9,0,0,0,3,0,1,1,1,2,0,0,5,5,0,0,1,0,0,85,2018
David Mundy,4088,FR,BL,15,13,5,6,19,1,1,0,3,1,5,1,5,1,0,0,8,12,1,0,2,0,1,92,2018
Lachie Neale,12055,FR,BL,15,14,2,17,31,0,2,0,6,2,7,10,2,4,1,0,16,14,0,0,1,0,0,87,2018
Ryan Nyhuis,12554,FR,BL,15,4,0,4,8,0,1,0,2,1,2,0,1,1,0,0,2,5,0,0,0,0,0,87,2018
Alex Pearce,12352,FR,BL,15,5,2,1,6,0,0,1,4,1,0,0,4,3,3,0,6,2,1,0,5,0,0,84,2018
Luke Ryan,12542,FR,BL,15,6,2,4,10,0,0,0,1,1,0,2,1,2,1,0,4,7,0,0,4,0,0,75,2018
Tom Sheridan,12137,FR,BL,15,10,6,6,16,0,0,0,3,2,2,0,2,1,0,0,2,14,0,1,2,0,0,82,2018
Darcy Tucker,12426,FR,BL,15,9,4,6,15,0,1,0,5,3,3,1,3,2,1,0,5,11,1,1,0,0,0,78,2018
Michael Walters,11763,FR,BL,15,11,2,15,26,0,2,0,2,0,5,6,6,3,3,0,13,15,0,0,0,3,1,83,2018
Nathan Wilson,12024,FR,BL,15,10,3,6,16,0,0,0,2,6,3,2,1,1,0,0,4,11,0,0,4,2,0,87,2018
Paul Ahern,12642,NM,ES,15,11,3,11,22,1,0,0,3,1,5,3,4,0,0,0,14,9,0,1,1,1,1,68,2018
Jed Anderson,12154,NM,ES,15,9,4,11,20,0,0,0,5,1,1,6,5,0,2,0,12,8,0,0,5,0,0,83,2018
Shaun Atley,11902,NM,ES,15,8,4,6,14,1,0,0,2,0,2,0,2,2,0,0,3,10,0,1,1,0,0,79,2018
Ben Brown,12289,NM,ES,15,13,9,1,14,2,3,0,3,1,2,0,3,1,1,0,6,9,3,4,4,0,0,100,2018
Ryan Clarke,12461,NM,ES,15,8,2,6,14,1,0,0,2,3,3,1,3,2,0,0,4,10,0,0,0,0,0,69,2018
Ben Cunnington,11835,NM,ES,15,11,8,12,23,2,0,0,4,1,4,4,2,2,1,0,10,14,2,1,0,0,2,76,2018
Majak Daw,12168,NM,ES,15,6,4,2,8,0,0,5,3,3,1,0,2,1,1,0,3,5,2,0,8,0,0,85,2018
Trent Dumont,12343,NM,ES,15,9,5,7,16,1,1,0,5,1,2,1,1,0,0,0,3,14,0,2,1,0,1,85,2018
Todd Goldstein,11686,NM,ES,15,6,4,8,14,0,1,44,2,1,3,1,2,0,2,0,6,9,1,0,4,1,1,89,2018
Shaun Higgins,4180,NM,ES,15,18,6,13,31,0,1,0,2,2,7,5,2,1,1,0,13,18,2,1,1,0,2,91,2018
Nathan Hrovat,12190,NM,ES,15,8,3,5,13,1,1,0,0,0,1,0,1,1,0,0,7,6,0,2,0,0,2,67,2018
Jamie Macmillan,11862,NM,ES,15,15,5,9,24,0,0,0,1,3,3,1,1,1,0,0,9,16,1,0,5,0,0,82,2018
Luke McDonald,12246,NM,ES,15,12,7,8,20,2,0,0,1,2,4,2,1,1,0,0,6,15,0,1,2,1,0,75,2018
Tom Murphy,12643,NM,ES,15,1,1,6,7,0,0,0,1,2,0,1,1,0,0,0,4,3,0,0,0,1,0,68,2018
Jy Simpkin,12502,NM,ES,15,4,2,10,14,0,1,0,4,3,1,4,2,0,1,0,5,8,0,0,3,1,0,77,2018
Robbie Tarrant,11859,NM,ES,15,8,3,5,13,0,0,0,3,3,3,0,2,1,0,0,3,8,0,0,2,0,0,93,2018
Scott Thompson,11636,NM,ES,15,11,10,6,17,0,0,0,3,3,1,1,2,3,2,0,7,10,2,0,4,1,0,98,2018
Kayne Turner,12304,NM,ES,15,4,2,7,11,1,0,0,2,0,1,1,0,0,0,0,3,8,0,0,0,0,0,85,2018
Marley Williams,12084,NM,ES,15,5,3,4,9,0,0,0,1,3,0,0,0,0,0,0,1,8,0,0,2,0,0,88,2018
Mason Wood,12312,NM,ES,15,13,5,3,16,3,3,0,3,1,3,0,2,1,0,0,8,8,2,3,2,0,2,81,2018
Sam Wright,11755,NM,ES,15,18,11,3,21,0,0,0,2,3,3,0,2,3,0,0,3,16,0,0,2,0,0,77,2018
Jack Ziebell,11724,NM,ES,15,14,4,5,19,1,0,0,3,0,5,2,1,1,0,0,7,9,0,0,1,0,0,82,2018
Patrick Ambrose,12239,ES,NM,15,3,2,5,8,0,0,0,4,0,0,0,1,0,0,0,4,4,0,0,3,0,0,86,2018
Mark Baguley,12107,ES,NM,15,4,2,4,8,1,0,0,5,0,2,1,4,1,4,0,4,6,1,0,3,0,0,84,2018
Tom Bellchambers,11675,ES,NM,15,5,4,4,9,1,0,28,2,1,1,2,0,0,0,0,4,5,1,1,0,0,0,84,2018
Mitch Brown,11987,ES,NM,15,7,5,10,17,0,0,0,1,0,3,0,5,2,4,0,6,11,2,0,2,0,1,86,2018
Travis Colyer,11821,ES,NM,15,9,5,6,15,0,0,0,1,0,2,2,2,1,0,0,4,11,0,0,2,0,0,73,2018
Matt Dea,11829,ES,NM,15,7,4,9,16,0,0,0,1,1,1,1,2,0,0,0,7,8,0,0,3,0,0,69,2018
Orazio Fantasia,12302,ES,NM,15,9,5,8,17,4,1,0,5,0,4,2,0,0,0,0,8,11,0,2,1,2,2,75,2018
Brendon Goddard,1443,ES,NM,15,11,9,13,24,0,0,0,3,3,2,1,2,1,0,0,5,20,1,0,1,0,0,88,2018
Matt Guelfi,12612,ES,NM,15,6,1,8,14,0,3,0,2,1,1,0,2,0,1,0,6,7,0,1,1,0,0,75,2018
Dyson Heppell,11896,ES,NM,15,19,5,15,34,0,0,0,4,2,10,5,4,1,1,3,12,23,0,0,1,0,1,89,2018
Cale Hooker,11702,ES,NM,15,7,7,8,15,0,0,0,0,3,0,0,2,0,2,0,6,10,2,0,6,0,0,100,2018
Michael Hurley,11715,ES,NM,15,20,9,5,25,0,0,0,0,5,1,0,2,0,0,0,6,17,3,0,4,0,0,89,2018
Kyle Langford,12349,ES,NM,15,13,5,9,22,0,2,0,7,2,4,2,2,0,0,0,8,14,0,1,1,0,0,78,2018
Anthony McDonald-Tipungwuti,12407,ES,NM,15,9,4,7,16,1,1,0,3,1,3,1,1,1,0,0,8,8,0,2,2,0,2,68,2018
Andrew McGrath,12491,ES,NM,15,17,2,7,24,1,0,0,4,5,2,4,3,1,1,0,9,15,0,0,2,2,0,78,2018
Conor McKenna,12391,ES,NM,15,7,1,9,16,0,0,0,1,3,3,1,2,0,0,0,2,13,0,0,2,3,2,83,2018
Shaun McKernan,11774,ES,NM,15,13,7,5,18,4,0,6,2,0,7,1,6,0,1,2,6,11,2,2,2,1,1,96,2018
Zach Merrett,12241,ES,NM,15,7,2,25,32,1,0,0,7,1,2,12,3,1,2,1,16,17,0,0,0,0,2,75,2018
David Myers,11663,ES,NM,15,13,3,12,25,2,0,0,4,2,5,5,3,1,2,0,10,15,0,0,0,2,2,73,2018
Adam Saad,12330,ES,NM,15,10,2,6,16,0,0,0,4,3,1,0,2,0,0,0,0,15,0,0,1,10,0,83,2018
Devon Smith,12029,ES,NM,15,7,1,8,15,1,1,0,7,1,2,0,5,0,2,0,6,10,0,1,0,0,0,84,2018
Jake Stringer,12167,ES,NM,15,11,6,4,15,3,1,0,1,0,5,1,3,1,1,0,7,10,1,3,2,0,1,81,2018
Aliir Aliir,12433,SY,GE,16,7,8,12,19,0,0,0,2,6,1,0,5,2,2,0,12,8,2,0,8,0,0,93,2018
Harry Cunningham,12015,SY,GE,16,11,3,8,19,0,0,0,3,3,3,0,1,0,0,0,2,17,0,0,0,0,2,77,2018
Oliver Florent,12497,SY,GE,16,7,2,7,14,1,0,0,2,1,1,1,2,1,0,0,7,8,1,1,1,1,1,92,2018
Robbie Fox,12510,SY,GE,16,11,4,9,20,0,1,0,5,2,5,2,4,2,1,0,8,11,0,1,2,1,1,81,2018
Lance Franklin,4065,SY,GE,16,8,5,2,10,4,0,0,1,0,1,0,3,0,2,0,6,6,1,3,3,0,0,93,2018
Heath Grundy,1401,SY,GE,16,8,3,7,15,0,0,0,0,4,1,1,1,0,0,0,5,7,0,0,5,0,0,87,2018
Dan Hannebery,11783,SY,GE,16,7,2,5,12,0,0,0,0,1,1,1,2,0,1,0,4,9,0,0,1,0,0,72,2018
Will Hayward,12509,SY,GE,16,4,3,7,11,0,0,0,6,1,2,0,3,0,1,0,5,5,0,1,0,0,1,80,2018
George Hewett,12411,SY,GE,16,3,1,9,12,0,0,0,4,0,2,1,1,0,0,0,7,5,0,0,1,0,0,85,2018
Kieren Jack,11546,SY,GE,16,1,0,1,2,0,0,0,4,0,1,1,0,1,0,0,1,1,0,0,0,0,0,10,2018
Zak Jones,12288,SY,GE,16,12,4,9,21,0,0,0,2,4,3,0,3,0,1,0,5,19,0,0,5,1,0,86,2018
Josh Kennedy,11672,SY,GE,16,7,0,19,26,0,0,0,7,1,1,12,3,0,0,0,22,4,0,0,3,0,0,88,2018
Jake Lloyd,12268,SY,GE,16,23,4,10,33,0,0,0,3,9,1,4,2,2,1,0,9,22,0,0,4,0,0,93,2018
Tom McCartin,12627,SY,GE,16,5,4,6,11,1,1,0,2,0,1,0,1,2,1,0,10,1,4,1,4,0,0,86,2018
Jarrad McVeigh,3950,SY,GE,16,10,5,6,16,0,0,0,3,3,1,2,0,1,0,0,4,11,0,0,0,1,0,66,2018
Luke Parker,11953,SY,GE,16,17,4,6,23,2,1,0,7,0,8,5,8,1,2,1,10,13,1,0,2,0,0,87,2018
Dane Rampe,12140,SY,GE,16,8,6,7,15,0,0,0,3,8,1,0,2,0,1,0,3,11,1,0,4,2,0,97,2018
Dan Robinson,12361,SY,GE,16,7,1,7,14,1,0,0,3,0,3,1,2,1,1,0,7,6,0,0,0,0,0,82,2018
Ben Ronke,12616,SY,GE,16,7,4,5,12,0,1,0,2,0,1,0,2,1,0,0,4,9,1,0,2,0,0,83,2018
Callum Sinclair,12158,SY,GE,16,14,4,5,19,0,0,35,4,2,6,4,1,4,1,0,9,9,1,0,4,0,0,85,2018
Nick Smith,11653,SY,GE,16,7,2,4,11,0,0,0,6,1,1,0,2,1,0,0,5,7,0,0,9,0,0,91,2018
Dean Towers,12297,SY,GE,16,2,0,6,8,0,0,2,4,1,1,0,3,0,2,0,4,4,0,0,1,0,0,85,2018
Gary Ablett,1105,GE,SY,16,11,3,6,17,0,0,0,2,1,9,2,5,1,3,0,4,14,0,0,2,0,0,78,2018
Jed Bews,12278,GE,SY,16,4,2,3,7,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,84,2018
Mark Blicavs,12153,GE,SY,16,3,1,5,8,0,0,0,4,2,0,1,3,1,3,0,4,4,0,0,13,0,0,100,2018
Patrick Dangerfield,11700,GE,SY,16,11,3,8,19,1,2,0,4,2,4,6,3,3,3,0,10,9,1,0,2,0,0,81,2018
Mitch Duncan,11798,GE,SY,16,19,5,13,32,0,1,0,1,3,6,5,3,0,1,2,12,22,0,0,0,1,1,86,2018
Lachie Fogarty,12596,GE,SY,16,7,2,5,12,1,1,0,5,0,1,0,1,0,0,0,3,8,1,1,0,0,1,76,2018
Cameron Guthrie,11884,GE,SY,16,7,1,10,17,0,0,0,1,0,3,0,1,0,0,0,6,11,0,0,2,1,0,75,2018
Tom Hawkins,11548,GE,SY,16,10,6,6,16,2,5,5,2,0,1,0,1,1,1,0,9,7,1,4,1,1,0,92,2018
Jack Henry,12607,GE,SY,16,9,2,6,15,0,0,0,1,5,3,0,4,0,0,0,7,7,2,0,4,0,0,82,2018
Jamaine Jones,12637,GE,SY,16,4,3,6,10,0,1,0,11,0,2,0,2,0,2,0,4,6,0,2,0,0,0,68,2018
Tim Kelly,12595,GE,SY,16,9,4,12,21,2,2,0,5,2,4,5,6,1,0,0,7,15,0,2,2,0,1,82,2018
Jake Kolodjashnij,12370,GE,SY,16,5,4,11,16,0,0,0,3,3,0,0,2,1,0,0,11,6,2,0,7,0,0,87,2018
Sam Menegola,12464,GE,SY,16,17,6,8,25,0,1,0,2,3,5,4,3,0,1,0,6,19,0,1,2,0,0,86,2018
Jordan Murdoch,12099,GE,SY,16,6,3,2,8,0,1,0,2,0,3,1,0,0,0,0,4,4,1,1,1,0,1,70,2018
Quinton Narkle,12651,GE,SY,16,4,0,8,12,1,1,0,1,0,0,1,1,0,1,0,4,7,0,0,0,0,0,80,2018
Brandan Parfitt,12506,GE,SY,16,10,0,11,21,0,1,0,1,0,3,0,1,0,0,0,12,9,0,0,1,0,1,74,2018
Joel Selwood,11538,GE,SY,16,17,5,11,28,0,1,0,9,5,8,5,3,2,0,3,13,16,0,0,1,0,0,86,2018
Scott Selwood,11644,GE,SY,16,7,5,7,14,0,0,0,9,2,0,0,2,2,1,0,6,10,0,1,5,0,1,73,2018
Rhys Stanley,11847,GE,SY,16,7,2,8,15,0,0,26,3,1,1,4,3,1,1,0,9,6,0,1,3,0,0,83,2018
Tom Stewart,12505,GE,SY,16,10,5,13,23,0,0,0,2,6,1,0,3,2,0,0,11,13,1,0,7,0,0,80,2018
Harry Taylor,11643,GE,SY,16,5,0,6,11,1,0,11,2,0,0,2,4,2,1,0,9,3,0,0,2,0,0,87,2018
Zach Tuohy,11973,GE,SY,16,13,6,14,27,0,0,0,0,2,5,1,2,0,1,0,7,18,0,0,2,0,1,91,2018
David Astbury,11828,RI,AD,16,7,6,11,18,0,0,0,2,2,3,0,2,0,1,0,3,15,2,0,10,0,0,95,2018
Nathan Broad,12456,RI,AD,16,11,4,8,19,0,0,0,2,1,2,0,1,0,0,0,6,12,1,0,6,0,0,73,2018
Dan Butler,12490,RI,AD,16,4,1,3,7,1,1,0,3,0,1,0,0,1,0,0,2,4,0,0,1,1,1,53,2018
Josh Caddy,12010,RI,AD,16,10,3,9,19,2,0,0,0,0,4,3,4,2,3,0,10,10,0,1,2,1,1,88,2018
Jason Castagna,12431,RI,AD,16,5,2,10,15,0,2,0,1,0,4,1,1,0,0,0,7,8,0,1,0,3,1,87,2018
Trent Cotchin,11666,RI,AD,16,18,5,9,27,0,1,0,3,4,5,7,2,3,0,0,14,12,1,0,0,0,0,82,2018
Shane Edwards,11557,RI,AD,16,15,2,13,28,2,0,0,0,4,5,4,3,0,1,1,14,13,0,0,0,2,1,82,2018
Brandon Ellis,12034,RI,AD,16,15,5,12,27,0,0,0,4,3,1,1,0,1,0,0,6,20,0,0,0,0,1,75,2018
Corey Ellis,12346,RI,AD,16,3,3,10,13,0,0,0,1,0,0,0,1,1,1,0,6,8,0,0,4,0,0,78,2018
Jack Graham,12576,RI,AD,16,7,1,10,17,0,0,0,7,2,2,2,2,1,2,0,4,12,0,1,0,0,0,51,2018
Shaun Grigg,11594,RI,AD,16,11,7,17,28,0,0,1,5,2,3,1,1,0,1,0,7,21,1,1,2,0,0,88,2018
Dylan Grimes,11879,RI,AD,16,6,5,10,16,0,0,0,5,3,0,0,2,2,1,0,5,11,0,0,7,0,0,88,2018
Jack Higgins,12609,RI,AD,16,10,5,15,25,0,0,0,2,1,1,3,1,1,0,0,11,13,1,0,1,0,0,66,2018
Kane Lambert,12333,RI,AD,16,17,5,16,33,0,2,0,1,1,7,4,3,0,0,3,7,26,0,1,0,0,2,86,2018
Dustin Martin,11794,RI,AD,16,16,6,14,30,2,2,0,3,0,9,3,5,0,2,2,17,15,2,0,1,2,0,88,2018
Callum Moore,12480,RI,AD,16,8,5,5,13,2,2,0,4,0,1,0,0,0,0,0,6,8,2,3,4,2,0,92,2018
Toby Nankervis,12374,RI,AD,16,7,4,9,16,0,0,31,3,1,2,4,2,2,2,0,8,8,1,0,7,0,0,88,2018
Dion Prestia,11917,RI,AD,16,14,0,14,28,1,0,0,5,3,3,6,4,2,0,0,12,15,0,0,0,1,1,76,2018
Alex Rance,11733,RI,AD,16,7,3,8,15,0,0,0,1,1,1,0,1,2,0,0,6,9,0,0,10,0,0,98,2018
Jack Riewoldt,11576,RI,AD,16,13,7,5,18,2,1,0,3,0,7,1,5,1,1,0,10,8,2,3,2,0,1,97,2018
Daniel Rioli,12403,RI,AD,16,11,5,1,12,2,0,0,4,0,2,0,3,1,1,0,2,11,0,0,2,0,0,80,2018
Jayden Short,12418,RI,AD,16,20,9,5,25,1,0,0,2,4,4,0,4,0,1,0,3,21,0,0,0,2,1,88,2018
Luke Brown,12106,AD,RI,16,10,6,3,13,0,0,0,1,5,0,0,1,1,1,0,3,9,0,0,0,0,0,82,2018
Kyle Cheney,11721,AD,RI,16,14,5,5,19,0,0,0,1,6,0,1,1,1,0,0,6,11,2,0,5,0,1,86,2018
Matt Crouch,12258,AD,RI,16,17,5,21,38,0,0,0,3,4,1,9,4,0,1,0,15,22,0,0,0,0,0,80,2018
Tom Doedee,12583,AD,RI,16,8,8,20,28,0,0,0,4,2,2,0,1,2,0,0,11,18,3,0,7,0,0,91,2018
Richard Douglas,2381,AD,RI,16,12,4,5,17,0,1,0,1,1,5,4,3,0,2,0,8,9,0,0,2,0,1,66,2018
Darcy Fogarty,12584,AD,RI,16,4,2,4,8,1,0,0,2,0,0,0,4,0,1,0,5,4,1,1,2,0,0,81,2018
Jordan Gallucci,12534,AD,RI,16,9,1,1,10,1,2,0,1,0,4,0,1,1,0,0,3,6,0,0,1,2,0,76,2018
Bryce Gibbs,11535,AD,RI,16,16,4,9,25,0,0,0,5,6,3,3,6,0,2,0,7,17,1,0,0,0,0,82,2018
Hugh Greenwood,12533,AD,RI,16,10,1,12,22,1,0,1,3,0,1,8,1,0,0,0,15,7,0,1,0,0,1,76,2018
Curtly Hampton,12020,AD,RI,16,0,0,2,2,0,0,0,4,0,0,1,3,0,1,0,1,1,0,0,1,0,0,83,2018
Kyle Hartigan,6623,AD,RI,16,10,7,5,15,0,0,0,1,5,0,0,4,0,1,0,3,12,0,0,1,0,0,88,2018
Sam Jacobs,11708,AD,RI,16,8,5,3,11,0,0,42,3,0,2,0,3,1,2,0,3,9,1,0,4,0,0,83,2018
Josh Jenkins,12074,AD,RI,16,7,4,3,10,3,0,7,3,0,2,0,1,3,0,0,9,5,2,2,3,0,1,85,2018
Jake Kelly,12335,AD,RI,16,10,5,6,16,0,0,0,0,3,1,0,2,1,1,0,3,12,0,0,1,0,0,80,2018
Rory Laird,12165,AD,RI,16,19,6,16,35,0,0,0,1,8,2,0,5,2,1,0,7,27,1,0,0,1,0,85,2018
Tom Lynch,11865,AD,RI,16,14,8,5,19,0,0,0,2,2,3,0,1,0,0,0,4,16,0,0,1,0,1,80,2018
Wayne Milera,12405,AD,RI,16,8,3,12,20,0,0,0,3,1,5,1,3,0,1,0,7,12,0,0,3,0,1,84,2018
Myles Poholke,12614,AD,RI,16,6,3,2,8,0,1,0,5,0,2,0,2,0,2,0,2,7,0,0,0,0,0,80,2018
Paul Seedsman,12035,AD,RI,16,8,4,10,18,1,0,0,1,1,2,0,0,1,0,0,8,12,1,0,4,0,0,78,2018
Rory Sloane,11792,AD,RI,16,15,2,16,31,0,1,0,7,0,3,11,4,2,1,0,18,12,0,0,1,0,0,84,2018
Daniel Talia,11989,AD,RI,16,10,8,8,18,0,0,0,1,3,1,1,2,1,0,0,9,9,2,0,8,0,0,87,2018
Taylor Walker,11713,AD,RI,16,6,5,5,11,1,1,0,4,0,6,0,4,1,3,0,4,7,0,0,4,0,0,84,2018
Jake Barrett,12400,BL,CA,16,9,5,10,19,2,0,0,3,0,1,0,0,0,0,0,3,16,0,1,0,0,1,73,2018
Dayne Beams,11728,BL,CA,16,22,9,18,40,1,0,0,1,5,8,8,6,3,3,2,20,22,0,0,0,1,0,85,2018
Jarrod Berry,12519,BL,CA,16,4,4,13,17,0,0,0,4,1,2,3,0,0,0,0,7,10,0,0,3,0,2,86,2018
Allen Christensen,11920,BL,CA,16,8,6,7,15,1,2,0,1,0,1,1,2,0,0,0,2,12,0,3,0,0,1,78,2018
Tom Cutler,12265,BL,CA,16,20,14,8,28,2,3,0,3,2,3,1,6,0,1,1,4,23,0,5,1,0,2,83,2018
Darcy Gardiner,12267,BL,CA,16,15,15,12,27,0,0,0,1,2,0,0,3,3,1,0,9,18,1,0,10,0,0,96,2018
Eric Hipwood,12454,BL,CA,16,12,7,3,15,6,2,2,2,0,5,0,3,2,1,3,6,11,1,6,2,0,2,78,2018
Luke Hodge,1134,BL,CA,16,18,13,7,25,0,0,0,1,2,4,1,1,1,0,0,4,21,0,0,3,0,0,85,2018
Ryan Lester,11894,BL,CA,16,10,5,12,22,0,0,0,3,2,1,0,3,2,1,0,7,15,0,0,8,0,0,85,2018
Stefan Martin,11684,BL,CA,16,11,6,11,22,0,0,21,1,1,2,5,3,1,1,0,11,11,1,1,0,0,0,86,2018
Rhys Mathieson,12443,BL,CA,16,6,2,16,22,0,1,0,5,1,0,4,3,3,0,0,12,10,0,0,1,0,0,76,2018
Hugh McCluggage,12518,BL,CA,16,12,6,8,20,1,1,0,4,1,1,2,4,1,1,0,6,16,0,2,0,0,1,80,2018
Oscar McInerney,12617,BL,CA,16,5,4,3,8,0,0,12,1,1,1,2,4,0,2,0,4,3,2,1,2,0,0,80,2018
Daniel McStay,12291,BL,CA,16,5,4,2,7,1,0,0,0,0,2,0,2,1,1,0,5,3,3,2,0,0,1,83,2018
Cameron Rayner,12592,BL,CA,16,7,5,8,15,1,1,0,1,0,2,3,1,0,1,0,4,12,0,2,1,3,1,79,2018
Daniel Rich,11725,BL,CA,16,15,7,13,28,0,0,0,4,4,4,3,1,1,0,0,6,19,0,0,0,0,1,89,2018
Nick Robertson,12264,BL,CA,16,9,4,4,13,0,0,0,1,2,1,0,2,0,0,0,3,11,0,0,0,0,0,78,2018
Mitch Robinson,11710,BL,CA,16,6,5,6,12,1,0,0,5,1,3,2,5,0,2,0,3,8,0,1,1,0,0,72,2018
Lewis Taylor,12252,BL,CA,16,7,5,7,14,1,0,0,1,2,1,0,4,1,1,0,4,10,0,0,1,0,0,80,2018
