Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Seth Campbell,13100,RI,SK,23,6,3,0,6,0,1,0,1,0,4,0,4,0,2,0,1,5,0,0,0,0,0,83,2024
Thomson Dow,12835,RI,SK,23,4,2,12,16,0,0,0,2,0,2,3,2,0,0,0,6,10,0,1,0,0,1,68,2024
Jack Graham,12576,RI,SK,23,7,1,12,19,0,1,0,2,0,3,2,1,0,0,0,7,12,0,0,0,0,1,79,2024
Jacob Hopper,12440,RI,SK,23,8,2,20,28,0,0,0,2,0,3,5,3,2,0,0,12,17,0,0,1,0,0,78,2024
Jacob Koschitzke,12859,RI,SK,23,6,3,3,9,1,1,1,0,0,1,1,1,1,0,0,3,5,0,0,1,0,0,90,2024
Rhyan Mansell,12883,RI,SK,23,8,5,5,13,0,0,0,3,1,5,0,1,0,1,0,4,7,0,0,1,0,2,82,2024
Kamdyn McIntosh,12317,RI,SK,23,6,6,0,6,0,0,0,1,1,2,1,4,0,1,0,1,7,0,1,3,0,0,79,2024
Ben Miller,12941,RI,SK,23,8,4,2,10,0,0,0,1,2,0,0,2,0,2,0,2,8,0,0,9,0,0,96,2024
Toby Nankervis,12374,RI,SK,23,7,5,11,18,0,0,25,2,3,2,3,7,1,4,0,9,8,1,0,4,0,0,83,2024
Dion Prestia,11917,RI,SK,23,7,5,13,20,0,1,0,2,1,2,2,3,1,1,0,6,14,1,1,0,0,0,81,2024
Hugo Ralphsmith,12902,RI,SK,23,4,1,3,7,2,0,0,0,0,0,0,4,0,1,0,2,4,0,1,0,0,0,80,2024
Daniel Rioli,12403,RI,SK,23,20,10,16,36,0,0,0,3,3,3,2,2,1,0,2,5,31,0,0,0,4,0,83,2024
Samson Ryan,12918,RI,SK,23,4,2,2,6,0,1,3,0,0,0,1,1,1,0,0,1,5,0,1,0,0,0,56,2024
Jayden Short,12418,RI,SK,23,15,8,12,27,0,1,0,0,4,2,0,0,0,0,0,7,19,0,1,1,1,0,76,2024
Kaleb Smith,13149,RI,SK,23,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,24,2024
Tim Taranto,12504,RI,SK,23,9,3,16,25,0,2,0,1,0,3,6,3,0,0,0,11,13,1,1,0,0,1,78,2024
James Trezise,13095,RI,SK,23,14,6,8,22,0,0,0,0,5,3,0,1,1,0,0,6,16,2,0,0,2,0,77,2024
Nick Vlastuin,12174,RI,SK,23,13,6,8,21,0,0,0,3,6,0,0,2,0,1,0,5,12,0,0,1,0,0,86,2024
Josh Battle,12558,SK,RI,23,16,9,12,28,0,0,0,2,2,3,1,2,3,0,0,9,16,1,0,0,2,0,89,2024
Dan Butler,12490,SK,RI,23,6,2,5,11,2,1,0,2,0,0,0,4,0,1,0,2,9,0,1,1,0,0,84,2024
Ryan Byrnes,12802,SK,RI,23,12,8,7,19,0,0,0,1,0,3,1,2,0,0,0,3,16,1,0,0,0,2,82,2024
Anthony Caminiti,13035,SK,RI,23,4,2,7,11,1,2,1,1,0,2,1,2,3,0,0,7,4,0,1,2,0,1,71,2024
Hunter Clark,12591,SK,RI,23,12,4,11,23,0,0,0,3,1,3,5,2,0,1,0,8,15,0,1,0,0,1,64,2024
Paddy Dow,12582,SK,RI,23,11,6,11,22,1,1,0,5,1,5,5,0,1,0,0,8,14,0,1,0,0,1,74,2024
Jack Higgins,12609,SK,RI,23,4,3,4,8,1,0,0,0,0,1,0,0,1,0,0,3,5,0,0,1,0,1,79,2024
Bradley Hill,12060,SK,RI,23,13,5,8,21,0,0,0,1,0,6,2,2,0,1,0,4,17,0,1,2,0,0,85,2024
Dougal Howard,12420,SK,RI,23,9,9,4,13,0,0,0,1,2,0,0,2,0,1,0,0,12,0,0,8,0,0,89,2024
Zak Jones,12288,SK,RI,23,10,5,9,19,0,0,0,4,2,1,3,2,4,1,1,5,15,0,0,0,0,0,76,2024
Rowan Marshall,12564,SK,RI,23,19,11,4,23,3,0,25,0,1,4,3,4,2,1,0,5,17,0,3,0,0,0,90,2024
Angus McLennan,13169,SK,RI,23,6,6,5,11,0,0,0,0,2,0,0,0,0,0,0,2,8,0,0,0,0,0,46,2024
Tim Membrey,12300,SK,RI,23,10,5,5,15,3,0,0,1,0,6,0,1,0,0,0,7,8,1,1,3,0,2,81,2024
Mitch Owens,12948,SK,RI,23,10,5,7,17,1,0,0,1,0,1,1,2,3,0,0,9,8,1,2,3,0,2,84,2024
Cooper Sharman,12929,SK,RI,23,8,6,2,10,2,0,0,1,0,2,0,2,0,0,0,5,5,3,3,5,0,0,82,2024
Jack Sinclair,12325,SK,RI,23,23,9,6,29,0,0,0,2,5,2,0,1,0,0,3,3,24,1,0,4,0,0,87,2024
Jack Steele,12368,SK,RI,23,13,8,9,22,0,0,0,5,3,5,5,3,1,1,0,10,13,0,0,1,0,0,86,2024
Liam Stocker,12721,SK,RI,23,5,4,6,11,0,0,0,1,1,1,0,0,0,0,0,3,8,0,0,3,0,0,78,2024
Nasiah Wanganeen-Milera,12950,SK,RI,23,16,10,7,23,0,0,0,1,3,0,0,4,2,1,0,6,16,0,0,3,1,0,80,2024
Jimmy Webster,12188,SK,RI,23,9,4,2,11,0,0,0,0,1,1,0,2,0,0,0,1,10,0,0,2,0,0,30,2024
Callum Wilkie,12703,SK,RI,23,15,11,8,23,0,0,0,2,8,1,0,2,0,1,0,7,16,0,0,5,0,0,100,2024
Darcy Wilson,13110,SK,RI,23,6,3,4,10,1,0,0,0,2,0,1,0,0,0,0,1,8,0,1,1,1,0,83,2024
Mason Wood,12312,SK,RI,23,14,9,8,22,0,1,0,0,0,4,0,4,0,0,0,4,16,0,1,1,1,2,79,2024
Sam Berry,12849,AD,WB,23,10,1,4,14,0,0,0,8,1,4,4,3,3,0,3,5,9,0,0,1,1,1,72,2024
Hugh Bond,13165,AD,WB,23,2,2,7,9,0,0,0,2,0,0,1,0,0,0,0,6,3,0,0,3,0,0,88,2024
Matt Crouch,12258,AD,WB,23,15,3,17,32,0,0,0,3,0,7,7,6,1,2,0,18,14,0,0,0,0,1,78,2024
Daniel Curtin,13132,AD,WB,23,6,5,5,11,2,0,0,2,0,1,3,0,0,0,0,7,4,2,2,0,0,0,70,2024
Jordan Dawson,12516,AD,WB,23,14,6,13,27,1,1,0,9,4,2,1,6,0,1,1,6,22,0,0,2,0,0,85,2024
Darcy Fogarty,12584,AD,WB,23,8,8,1,9,5,1,0,0,0,3,0,3,0,3,2,6,6,4,5,1,0,2,89,2024
Mitch Hinge,12727,AD,WB,23,12,5,4,16,0,0,0,1,3,1,1,1,0,1,0,4,11,1,0,1,0,1,81,2024
Mark Keane,12809,AD,WB,23,17,6,3,20,0,0,0,0,6,2,0,2,0,2,0,6,5,1,0,6,1,0,87,2024
Ben Keays,12434,AD,WB,23,9,8,10,19,3,1,0,4,3,1,1,1,0,0,0,7,11,0,2,1,0,1,88,2024
Rory Laird,12165,AD,WB,23,16,5,12,28,0,0,0,4,4,1,3,7,2,3,0,8,21,0,1,2,0,0,93,2024
Max Michalanney,13027,AD,WB,23,10,7,8,18,0,0,0,4,3,0,0,0,2,0,0,8,10,2,0,3,0,0,86,2024
Lachlan Murphy,12585,AD,WB,23,8,5,6,14,0,1,0,3,0,2,0,1,1,0,0,5,9,0,1,0,0,0,72,2024
Nick Murray,12872,AD,WB,23,7,7,4,11,0,0,0,0,3,0,0,4,0,1,0,2,8,0,0,5,0,0,78,2024
Luke Nankervis,13081,AD,WB,23,8,3,5,13,0,0,0,1,2,0,0,1,0,1,0,5,5,0,0,3,0,0,87,2024
Reilly OBrien,12473,AD,WB,23,7,4,4,11,0,0,58,3,0,3,1,0,0,0,0,3,6,2,0,3,0,1,91,2024
Josh Rachele,12953,AD,WB,23,9,5,1,10,2,1,0,4,1,1,0,2,0,0,0,2,8,0,1,0,0,0,80,2024
Izak Rankine,12798,AD,WB,23,8,1,7,15,1,0,0,1,0,3,3,8,0,2,0,10,8,0,1,1,5,3,76,2024
Lachlan Sholl,12814,AD,WB,23,25,9,9,34,0,1,0,0,10,1,3,3,0,1,0,8,24,0,0,1,0,0,80,2024
Jake Soligo,12952,AD,WB,23,10,4,9,19,0,1,0,1,0,4,2,3,1,0,0,8,12,1,1,0,0,1,79,2024
Zac Taylor,13159,AD,WB,23,3,1,0,3,0,0,0,1,1,0,1,1,0,1,0,2,2,0,0,0,0,0,23,2024
Riley Thilthorpe,12892,AD,WB,23,9,6,5,14,2,0,1,2,1,5,0,4,0,0,0,7,7,2,2,4,0,3,83,2024
Taylor Walker,11713,AD,WB,23,6,7,2,8,1,1,0,2,0,2,0,1,0,0,0,2,6,2,2,0,0,1,53,2024
Josh Worrell,12912,AD,WB,23,13,4,8,21,0,0,0,1,8,0,0,5,1,1,0,9,9,1,0,8,0,0,81,2024
Marcus Bontempelli,12269,WB,AD,23,17,7,9,26,2,2,0,6,3,5,2,4,1,1,0,10,16,2,1,2,0,0,81,2024
Lachlan Bramble,12916,WB,AD,23,14,6,6,20,0,0,0,2,3,6,2,1,1,0,0,3,14,0,0,3,2,0,80,2024
Nick Coffield,12608,WB,AD,23,10,6,2,12,0,0,0,0,1,3,0,2,0,0,0,1,11,0,0,0,0,1,83,2024
Bailey Dale,12354,WB,AD,23,11,2,3,14,0,0,0,0,3,1,2,2,0,0,0,4,7,0,0,1,1,0,84,2024
Caleb Daniel,12373,WB,AD,23,7,2,8,15,0,0,0,1,2,2,3,0,0,0,0,5,8,0,0,0,1,0,29,2024
Sam Darcy,13021,WB,AD,23,11,5,8,19,1,5,5,0,0,4,0,3,3,0,0,14,5,3,2,1,1,0,80,2024
Taylor Duryea,12163,WB,AD,23,7,3,4,11,0,0,0,2,0,2,0,1,1,0,0,3,7,1,1,2,0,0,84,2024
Tim English,12537,WB,AD,23,8,6,8,16,1,0,16,4,0,4,2,1,0,0,0,7,8,1,2,3,0,0,84,2024
Riley Garcia,12907,WB,AD,23,7,2,8,15,0,1,0,9,0,3,4,2,2,2,0,7,8,0,0,1,0,0,74,2024
Liam Jones,11866,WB,AD,23,5,4,1,6,0,0,0,2,1,0,0,2,1,0,0,2,4,1,0,10,0,0,97,2024
Buku Khamis,12900,WB,AD,23,3,2,3,6,0,0,0,3,1,0,0,0,0,0,0,0,6,0,0,3,0,0,83,2024
Tom Liberatore,11898,WB,AD,23,9,3,15,24,0,0,0,8,2,3,3,2,1,1,0,13,11,0,0,2,1,0,82,2024
Rory Lobb,12282,WB,AD,23,9,8,7,16,0,0,0,1,3,1,0,2,1,0,0,7,8,1,0,3,0,0,94,2024
Lachlan McNeil,12854,WB,AD,23,8,2,8,16,1,1,0,4,0,4,2,1,2,1,0,10,7,0,1,3,0,2,77,2024
Aaron Naughton,12594,WB,AD,23,3,2,1,4,0,1,1,2,0,0,0,0,1,0,0,2,2,0,1,0,0,0,50,2024
Caleb Poulter,12895,WB,AD,23,16,5,4,20,0,0,0,1,0,7,1,5,0,1,0,7,13,1,0,1,0,0,82,2024
Ed Richards,12605,WB,AD,23,8,2,3,11,1,0,0,5,1,3,3,0,3,0,0,7,6,0,0,1,0,0,74,2024
Adam Treloar,12054,WB,AD,23,12,3,16,28,1,0,0,2,1,5,7,3,0,2,0,11,17,0,0,0,2,0,83,2024
Jamarra Ugle-Hagan,12923,WB,AD,23,5,3,6,11,1,0,0,2,0,1,0,4,0,1,0,4,7,1,2,0,0,0,89,2024
Laitham Vandermeer,12776,WB,AD,23,9,4,4,13,0,0,0,1,1,2,0,3,0,1,0,3,10,0,1,0,2,1,76,2024
Cody Weightman,12800,WB,AD,23,4,0,5,9,0,1,0,3,1,1,0,2,1,0,0,4,4,0,0,1,0,0,83,2024
Rhylee West,12748,WB,AD,23,6,1,7,13,0,0,0,4,0,1,2,2,1,1,0,7,6,0,0,2,0,0,73,2024
Bailey Williams,12441,WB,AD,23,8,2,6,14,1,0,0,4,2,1,1,2,0,0,0,6,7,0,1,0,0,1,80,2024
Taylor Adams,12066,SY,ES,24,4,2,10,14,0,0,0,2,0,1,3,3,1,0,0,6,8,0,0,0,0,0,53,2024
Joel Amartey,12844,SY,ES,24,6,4,2,8,2,0,1,0,0,2,1,4,0,3,0,5,3,1,1,1,0,0,74,2024
Nick Blakey,12699,SY,ES,24,15,2,4,19,0,0,0,1,4,1,0,4,0,1,0,3,9,0,0,3,0,0,83,2024
Braeden Campbell,12863,SY,ES,24,11,6,2,13,2,1,0,5,0,3,0,1,1,0,0,2,11,0,1,1,0,0,79,2024
Caiden Cleary,13157,SY,ES,24,9,2,2,11,1,1,0,2,1,3,1,1,2,0,0,4,7,0,1,0,0,2,85,2024
Harry Cunningham,12015,SY,ES,24,10,6,1,11,0,0,0,1,4,1,0,1,0,0,0,1,9,0,0,3,0,0,89,2024
Oliver Florent,12497,SY,ES,24,16,10,7,23,1,1,0,0,7,5,2,4,0,3,0,6,18,0,0,2,0,0,84,2024
Brodie Grundy,12217,SY,ES,24,2,0,7,9,0,0,19,2,0,2,2,3,0,1,0,5,5,0,0,2,0,0,64,2024
Errol Gulden,12862,SY,ES,24,20,6,5,25,0,0,0,2,2,8,6,6,1,1,0,8,16,0,0,1,0,4,80,2024
Will Hayward,12509,SY,ES,24,10,7,6,16,3,0,0,3,0,2,0,2,1,0,0,6,9,1,1,0,0,1,82,2024
Isaac Heeney,12326,SY,ES,24,13,6,9,22,3,1,0,2,2,2,3,5,1,3,3,12,11,0,3,3,0,1,85,2024
James Jordon,12860,SY,ES,24,5,4,10,15,0,0,0,2,1,0,3,1,0,1,0,5,10,0,0,0,0,0,86,2024
Jake Lloyd,12268,SY,ES,24,13,5,8,21,0,0,0,3,4,3,1,0,0,0,0,2,18,0,0,2,0,0,82,2024
Tom McCartin,12627,SY,ES,24,12,10,2,14,0,0,0,0,4,1,0,4,0,1,0,5,9,2,0,6,0,0,91,2024
Logan McDonald,12861,SY,ES,24,10,6,4,14,0,1,0,1,0,4,0,4,0,2,0,5,10,1,0,3,0,1,96,2024
Hayden McLean,12745,SY,ES,24,10,6,7,17,0,0,6,1,0,4,0,1,0,0,0,6,11,2,0,1,0,0,79,2024
Lewis Melican,12526,SY,ES,24,7,2,6,13,0,0,0,0,1,0,0,0,2,0,0,5,7,0,0,2,0,0,86,2024
Callum Mills,12413,SY,ES,24,15,8,11,26,0,0,0,0,6,0,0,2,0,0,1,9,16,0,0,1,0,0,87,2024
Luke Parker,11953,SY,ES,24,10,6,5,15,3,1,0,0,0,4,3,5,1,1,0,7,8,1,3,0,0,0,79,2024
Dane Rampe,12140,SY,ES,24,8,8,1,9,0,0,0,5,3,0,0,2,0,0,0,0,9,0,0,4,2,0,82,2024
Matt Roberts,12994,SY,ES,24,14,7,7,21,0,0,0,4,4,1,3,2,0,0,0,9,10,0,0,2,2,2,81,2024
James Rowbottom,12714,SY,ES,24,8,2,9,17,0,0,0,5,2,1,4,3,0,0,0,7,8,0,0,1,0,0,77,2024
Corey Warner,13053,SY,ES,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,2024
Nick Bryan,12899,ES,SY,24,5,2,5,10,0,0,18,3,0,3,3,1,1,0,0,6,4,1,0,2,0,0,61,2024
Nate Caddy,13148,ES,SY,24,6,4,5,11,0,1,0,0,0,2,0,1,0,0,0,6,5,2,1,0,0,0,78,2024
Jye Caldwell,12755,ES,SY,24,16,7,15,31,1,1,0,5,2,6,5,8,2,3,0,11,22,0,2,0,1,0,82,2024
Sam Draper,12810,ES,SY,24,9,3,2,11,1,1,12,2,0,1,5,1,0,0,0,10,1,2,1,9,0,2,80,2024
Sam Durham,12925,ES,SY,24,9,4,7,16,0,0,0,4,1,4,2,3,0,0,0,2,13,0,0,0,0,0,81,2024
Jade Gresham,12415,ES,SY,24,4,3,7,11,0,1,0,1,0,1,0,0,1,0,0,7,4,2,2,0,1,1,85,2024
Ben Hobbs,12970,ES,SY,24,5,3,7,12,0,1,0,2,2,2,1,1,1,1,0,5,8,0,1,0,0,0,75,2024
Harry Jones,12853,ES,SY,24,4,3,4,8,1,0,0,1,0,1,0,2,1,1,0,5,5,0,1,3,0,0,79,2024
Jake Kelly,12335,ES,SY,24,6,4,4,10,0,0,0,0,1,1,0,3,0,1,0,2,8,0,0,2,0,0,91,2024
Kyle Langford,12349,ES,SY,24,9,2,5,14,1,2,0,2,0,5,0,0,3,0,0,9,6,1,2,4,0,2,87,2024
Jayden Laverde,12377,ES,SY,24,12,7,10,22,0,0,0,1,4,0,0,3,3,0,0,8,15,1,0,4,0,0,91,2024
Nic Martin,12945,ES,SY,24,15,5,17,32,3,0,0,3,1,3,1,5,0,1,2,10,21,0,1,1,1,1,100,2024
Andrew McGrath,12491,ES,SY,24,18,10,11,29,0,0,0,1,5,2,0,3,0,0,0,4,24,0,0,3,1,0,84,2024
Ben McKay,12580,ES,SY,24,12,9,7,19,0,0,0,2,2,1,0,1,1,0,0,4,15,1,0,1,0,1,94,2024
Jye Menzie,13017,ES,SY,24,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,17,2024
Zach Merrett,12241,ES,SY,24,8,4,9,17,0,1,0,2,1,2,2,3,1,0,0,6,14,0,0,5,0,0,81,2024
Darcy Parish,12406,ES,SY,24,15,6,11,26,0,0,0,4,0,9,4,2,0,1,0,8,18,0,0,1,0,0,67,2024
Archie Perkins,12879,ES,SY,24,11,3,2,13,0,0,0,2,3,2,1,0,1,0,0,7,6,1,0,0,0,0,73,2024
Mason Redman,12437,ES,SY,24,12,5,7,19,0,0,0,4,3,2,0,1,0,1,0,2,15,1,0,2,0,0,86,2024
Archie Roberts,13168,ES,SY,24,13,6,12,25,0,0,0,3,2,1,0,4,2,0,0,9,16,0,0,1,2,0,76,2024
Dylan Shiel,12022,ES,SY,24,14,5,16,30,0,0,0,2,2,4,6,1,0,0,0,11,19,0,0,1,1,1,68,2024
Jake Stringer,12167,ES,SY,24,8,2,4,12,1,2,0,3,0,1,1,3,0,1,0,5,7,0,1,1,0,0,75,2024
Sam Weideman,12475,ES,SY,24,4,2,5,9,0,0,0,0,2,0,0,1,0,0,0,2,7,0,0,0,0,0,90,2024
Lachie Ash,12782,GW,FR,24,15,7,5,20,0,0,0,5,4,2,0,4,1,0,0,5,15,1,0,5,1,2,81,2024
Toby Bedford,12772,GW,FR,24,2,1,8,10,0,0,0,10,0,1,3,3,0,3,0,6,4,0,1,2,0,2,86,2024
Kieren Briggs,12904,GW,FR,24,3,2,9,12,1,0,45,5,1,1,3,2,0,0,0,7,4,0,1,1,0,0,77,2024
Jack Buckley,12846,GW,FR,24,4,3,3,7,0,0,0,1,1,0,0,1,0,1,0,4,4,0,0,5,0,0,87,2024
Aaron Cadman,13054,GW,FR,24,4,3,0,4,1,0,0,5,0,3,0,1,0,0,0,0,4,0,1,1,0,0,69,2024
Finn Callaghan,12969,GW,FR,24,6,2,19,25,0,0,0,0,1,4,1,3,0,1,0,7,18,0,0,0,0,0,78,2024
Stephen Coniglio,12028,GW,FR,24,14,2,10,24,0,0,0,6,4,4,7,5,2,1,0,14,10,0,0,1,0,2,84,2024
Brent Daniels,12656,GW,FR,24,17,7,12,29,3,1,0,13,2,5,7,1,4,0,0,11,19,0,2,1,0,2,87,2024
Tom Green,12770,GW,FR,24,14,3,26,40,0,0,0,5,2,7,13,8,2,1,1,23,18,0,0,0,0,1,84,2024
Toby Greene,12025,GW,FR,24,10,5,3,13,2,2,0,4,0,3,0,4,1,3,0,5,8,0,2,0,1,1,90,2024
Harry Himmelberg,12462,GW,FR,24,10,3,10,20,0,0,0,0,2,1,0,3,0,0,0,4,13,0,0,11,2,0,80,2024
Jesse Hogan,12321,GW,FR,24,15,9,0,15,6,4,0,1,1,3,0,3,1,1,3,6,9,3,3,3,0,0,91,2024
Connor Idun,12750,GW,FR,24,8,8,10,18,0,0,0,1,4,2,0,1,0,1,0,4,12,0,0,2,0,0,84,2024
Darcy Jones,13131,GW,FR,24,8,1,10,18,1,0,0,7,0,3,1,3,2,0,0,8,10,0,0,1,0,0,80,2024
Lachlan Keeffe,11991,GW,FR,24,6,3,1,7,0,1,11,1,0,0,0,2,0,0,0,2,3,0,1,1,0,0,63,2024
Josh Kelly,12255,GW,FR,24,10,5,12,22,0,0,0,3,3,4,3,0,0,0,0,4,18,0,0,0,0,0,85,2024
Toby McMullin,13088,GW,FR,24,3,1,3,6,0,1,0,0,0,0,0,1,0,0,0,2,4,0,1,0,0,0,56,2024
James Peatling,12934,GW,FR,24,5,0,7,12,0,1,0,2,1,2,3,2,1,2,0,6,4,0,0,0,0,1,77,2024
Harry Perryman,12536,GW,FR,24,11,7,8,19,0,0,0,2,7,0,0,2,1,0,0,3,16,1,0,1,0,0,88,2024
Conor Stone,12886,GW,FR,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2024
Sam Taylor,12644,GW,FR,24,5,5,7,12,0,0,0,3,3,0,0,2,1,0,0,6,5,2,0,14,0,0,95,2024
Callan Ward,11677,GW,FR,24,9,4,5,14,1,0,0,0,1,2,2,2,0,0,0,3,10,0,1,0,0,0,86,2024
Lachie Whitfield,12143,GW,FR,24,20,11,7,27,0,0,0,3,2,4,1,5,2,2,0,6,20,0,0,1,0,0,85,2024
Jye Amiss,12983,FR,GW,24,10,7,3,13,1,2,0,0,0,4,0,3,1,0,0,6,6,3,2,0,1,1,93,2024
Bailey Banfield,12588,FR,GW,24,4,1,10,14,0,0,0,4,0,0,0,5,0,1,0,3,13,0,0,1,0,2,79,2024
Andrew Brayshaw,12589,FR,GW,24,14,3,27,41,0,0,0,4,2,4,9,3,2,0,2,21,21,0,0,4,0,0,84,2024
Heath Chapman,12875,FR,GW,24,9,7,8,17,0,0,0,3,4,1,1,1,0,1,0,6,11,0,0,8,0,0,83,2024
Jordan Clark,12688,FR,GW,24,7,3,10,17,0,0,0,6,2,1,2,5,0,3,0,5,10,0,0,1,0,0,85,2024
Brennan Cox,12544,FR,GW,24,5,4,3,8,0,0,0,0,2,0,0,1,0,0,0,4,4,0,0,9,0,0,94,2024
Josh Draper,13112,FR,GW,24,2,0,2,4,0,0,0,1,2,1,0,2,0,2,0,2,3,0,0,2,0,0,89,2024
Michael Frederick,12801,FR,GW,24,7,4,4,11,3,0,0,1,0,1,1,3,0,1,0,4,9,0,2,1,0,0,75,2024
Nat Fyfe,11834,FR,GW,24,3,1,12,15,1,0,0,1,2,2,3,1,0,1,0,6,9,0,0,0,0,0,58,2024
Luke Jackson,12779,FR,GW,24,5,1,10,15,1,0,14,1,0,0,3,4,0,3,0,9,6,0,1,2,0,0,83,2024
Matthew Johnson,13047,FR,GW,24,8,0,3,11,0,2,0,1,1,3,2,3,1,2,0,4,7,0,0,1,2,0,67,2024
Nathan ODriscoll,12960,FR,GW,24,4,1,1,5,0,1,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,18,2024
Jaeger OMeara,12141,FR,GW,24,9,4,6,15,0,0,0,5,1,5,1,1,1,1,0,4,11,0,0,0,0,0,74,2024
Liam Reidy,13172,FR,GW,24,2,0,4,6,0,0,31,2,1,1,2,0,0,0,0,3,3,0,0,4,0,0,69,2024
Luke Ryan,12542,FR,GW,24,17,6,1,18,0,0,0,2,7,3,0,2,0,0,0,1,9,0,0,4,0,0,88,2024
Caleb Serong,12786,FR,GW,24,12,0,12,24,2,0,0,4,1,4,10,2,4,0,0,11,11,0,0,0,0,1,84,2024
Jeremy Sharp,12820,FR,GW,24,9,4,5,14,1,1,0,1,1,3,0,3,0,0,0,4,11,0,1,1,0,0,94,2024
Sam Sturt,12765,FR,GW,24,8,3,5,13,2,0,0,2,1,3,3,2,1,1,0,8,5,1,1,2,0,2,82,2024
Sam Switkowski,12672,FR,GW,24,4,0,9,13,1,0,0,6,1,5,1,1,2,0,0,6,8,0,0,3,0,1,86,2024
Patrick Voss,13129,FR,GW,24,4,3,2,6,2,0,0,2,0,1,0,2,0,0,0,3,3,1,1,0,0,1,88,2024
Corey Wagner,12453,FR,GW,24,7,1,6,13,0,0,0,1,5,1,1,0,2,0,0,4,8,0,0,2,1,1,79,2024
Brandon Walker,12914,FR,GW,24,4,0,5,9,0,0,0,4,0,1,2,1,1,0,0,4,6,0,0,3,1,0,80,2024
Hayden Young,12777,FR,GW,24,14,3,5,19,0,1,0,4,2,9,4,4,1,2,0,9,12,0,0,1,0,1,68,2024
Jack Billings,12249,ME,GC,24,9,2,12,21,0,0,0,0,0,6,3,1,0,0,0,6,15,0,0,1,0,1,86,2024
Jake Bowey,12931,ME,GC,24,16,5,7,23,0,1,0,1,5,2,1,1,0,0,0,4,15,0,0,1,1,0,79,2024
Kade Chandler,12756,ME,GC,24,8,4,9,17,0,0,0,3,2,3,1,3,0,2,0,4,12,0,0,0,0,1,81,2024
Bayley Fritsch,12598,ME,GC,24,9,7,2,11,1,1,0,1,0,4,0,0,0,0,0,3,8,2,1,1,4,2,79,2024
Max Gawn,11966,ME,GC,24,6,4,10,16,0,1,33,3,1,2,6,5,0,4,0,11,7,3,0,2,0,0,84,2024
Marty Hore,12694,ME,GC,24,16,9,2,18,0,0,0,2,4,2,1,0,0,0,0,2,16,1,0,1,0,1,77,2024
Blake Howes,13098,ME,GC,24,12,10,10,22,0,0,0,2,1,1,1,2,1,0,0,9,14,0,0,3,0,0,78,2024
Ed Langdon,12393,ME,GC,24,23,10,14,37,1,1,0,2,3,4,3,2,1,1,2,9,28,0,1,1,2,0,95,2024
Jake Lever,12351,ME,GC,24,5,4,2,7,0,0,0,2,2,1,0,3,1,3,0,1,6,0,0,3,0,0,83,2024
Tom McDonald,12009,ME,GC,24,12,8,4,16,0,0,0,2,6,1,0,2,1,0,0,4,11,0,0,7,0,0,95,2024
Judd McVee,13033,ME,GC,24,9,2,3,12,1,1,0,0,0,2,4,1,0,0,0,6,6,0,1,0,0,0,71,2024
Jake Melksham,11820,ME,GC,24,6,4,4,10,2,0,0,1,0,3,1,0,1,0,0,1,9,0,2,1,0,2,54,2024
Alex Neal-Bullen,12367,ME,GC,24,15,7,7,22,0,0,0,7,2,5,3,1,0,1,0,4,19,0,0,1,1,3,78,2024
Harry Petty,12653,ME,GC,24,5,8,4,9,3,0,0,1,0,0,0,2,0,2,0,3,6,2,3,1,0,0,81,2024
Kysaiah Pickett,12771,ME,GC,24,2,0,2,4,0,0,0,1,0,2,1,1,0,0,0,1,3,0,0,1,0,2,83,2024
Trent Rivers,12778,ME,GC,24,14,2,16,30,0,0,0,2,3,3,6,5,1,1,1,9,20,0,0,1,0,1,79,2024
Christian Salem,12272,ME,GC,24,18,5,8,26,0,0,0,1,5,2,1,1,0,0,0,5,17,1,0,1,0,0,89,2024
Tom Sparrow,12693,ME,GC,24,3,0,1,4,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,16,2024
Koltyn Tholstrup,13123,ME,GC,24,10,4,8,18,1,1,0,5,1,3,2,4,1,0,0,10,10,1,1,3,2,0,80,2024
Adam Tomlinson,12027,ME,GC,24,11,4,4,15,0,0,0,2,4,0,0,1,2,1,0,4,9,0,0,4,0,0,100,2024
Daniel Turner,12996,ME,GC,24,8,5,3,11,4,2,0,0,0,1,0,0,0,0,0,7,4,1,4,4,0,0,79,2024
Jacob van Rooyen,13048,ME,GC,24,6,2,5,11,3,0,7,2,0,1,1,2,1,0,0,4,7,0,1,2,0,0,73,2024
Jack Viney,12147,ME,GC,24,12,5,18,30,2,1,0,10,1,4,9,6,1,0,3,13,16,0,2,2,0,0,82,2024
