Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Brody Mihocek,12639,CW,HW,16,8,7,4,12,1,1,0,4,0,0,0,1,2,0,0,6,6,2,2,2,0,0,91,2019
Darcy Moore,12372,CW,HW,16,14,6,7,21,0,0,0,3,5,0,0,0,4,0,0,9,8,1,0,7,0,0,87,2019
Scott Pendlebury,4182,CW,HW,16,11,4,14,25,0,1,0,2,2,5,6,2,2,0,0,13,13,0,1,1,0,1,84,2019
Tom Phillips,12452,CW,HW,16,18,6,13,31,0,1,0,3,4,1,0,2,0,0,0,11,20,0,1,0,0,0,88,2019
Isaac Quaynor,12740,CW,HW,16,11,7,7,18,0,0,0,4,4,1,1,3,0,2,0,7,11,1,0,2,0,1,77,2019
Jordan Roughead,11833,CW,HW,16,5,6,5,10,0,0,0,3,4,0,0,1,0,0,0,3,8,1,0,10,0,0,93,2019
Matt Scharenberg,12384,CW,HW,16,9,7,9,18,0,0,0,2,4,0,0,7,0,3,0,3,15,1,0,8,0,0,76,2019
Steele Sidebottom,11751,CW,HW,16,18,3,10,28,0,0,0,4,2,3,6,3,0,2,0,10,18,0,0,0,1,0,84,2019
Brayden Sier,12649,CW,HW,16,6,1,3,9,1,0,0,1,1,2,2,3,1,0,0,5,5,0,0,0,0,0,59,2019
Josh Thomas,12144,CW,HW,16,7,4,8,15,0,0,0,2,1,1,1,2,0,1,0,5,12,0,0,2,0,0,73,2019
Adam Treloar,12054,CW,HW,16,11,3,20,31,1,0,0,4,3,1,9,5,1,1,2,15,15,0,1,0,1,0,81,2019
Aliir Aliir,12433,SY,ES,16,13,3,4,17,0,0,23,1,1,8,8,5,1,4,0,10,7,0,1,3,0,2,85,2019
Nick Blakey,12699,SY,ES,16,6,5,4,10,1,2,0,1,0,2,0,1,2,1,0,5,6,2,2,2,0,1,79,2019
Harry Cunningham,12015,SY,ES,16,7,8,11,18,0,0,0,2,1,2,0,1,0,1,0,1,17,0,0,2,0,0,75,2019
Jordan Dawson,12516,SY,ES,16,14,6,3,17,0,0,0,1,4,3,1,2,1,0,0,2,14,1,0,2,0,0,80,2019
Oliver Florent,12497,SY,ES,16,7,3,3,10,0,0,0,0,1,1,0,3,0,3,0,2,8,0,0,0,0,1,92,2019
Will Hayward,12509,SY,ES,16,10,6,5,15,0,2,0,1,0,3,0,2,0,0,0,5,9,1,1,2,0,0,85,2019
Isaac Heeney,12326,SY,ES,16,20,10,13,33,0,2,0,3,1,6,2,6,0,4,0,11,22,1,0,1,1,1,85,2019
George Hewett,12411,SY,ES,16,13,5,13,26,0,0,0,1,2,1,7,3,0,2,0,9,17,0,0,2,0,0,85,2019
Zak Jones,12288,SY,ES,16,15,7,7,22,1,0,0,1,1,3,1,2,0,1,0,3,19,0,0,0,1,0,82,2019
Josh Kennedy,11672,SY,ES,16,11,3,24,35,0,0,0,2,2,4,9,3,2,0,2,20,16,0,0,1,0,0,85,2019
Jake Lloyd,12268,SY,ES,16,23,8,9,32,0,1,0,1,8,3,0,2,0,1,0,5,23,0,1,3,1,0,89,2019
Tom McCartin,12627,SY,ES,16,10,6,4,14,1,1,0,1,1,3,0,6,2,1,0,7,7,2,1,4,0,0,92,2019
Lewis Melican,12526,SY,ES,16,7,3,4,11,0,0,0,4,1,0,0,3,0,2,0,5,6,1,0,5,0,0,87,2019
Callum Mills,12413,SY,ES,16,10,6,4,14,0,0,0,1,5,0,0,0,1,0,0,3,8,1,0,1,0,0,87,2019
Colin ORiordan,12658,SY,ES,16,7,3,7,14,0,0,0,3,2,1,0,3,1,1,0,2,13,0,0,2,0,0,79,2019
Tom Papley,12412,SY,ES,16,12,4,2,14,1,2,0,1,0,4,3,6,3,2,0,4,10,0,1,1,0,1,89,2019
Luke Parker,11953,SY,ES,16,11,7,8,19,2,0,0,4,1,2,2,4,0,2,0,8,9,2,2,2,0,0,89,2019
Dane Rampe,12140,SY,ES,16,15,8,8,23,0,0,0,2,6,2,0,3,0,1,0,5,14,0,0,7,8,1,97,2019
Sam Reid,11880,SY,ES,16,8,6,6,14,2,0,0,2,0,1,0,2,2,0,0,7,7,2,2,3,0,1,84,2019
Ben Ronke,12616,SY,ES,16,4,3,7,11,0,0,0,1,0,1,0,3,0,0,0,6,5,0,0,0,0,0,60,2019
James Rose,12389,SY,ES,16,5,4,6,11,1,0,0,3,0,0,0,1,0,0,0,5,6,0,1,1,0,0,62,2019
James Rowbottom,12714,SY,ES,16,14,4,10,24,0,0,0,3,1,4,0,3,1,0,0,11,14,0,0,0,0,1,52,2019
Mitch Brown,11987,ES,SY,16,8,5,6,14,0,2,0,0,1,4,0,2,0,1,0,1,13,0,1,1,0,0,100,2019
Dylan Clarke,12632,ES,SY,16,5,4,5,10,0,0,0,4,0,2,0,2,0,0,0,3,7,0,0,2,0,0,79,2019
Zac Clarke,11771,ES,SY,16,3,1,2,5,0,0,24,0,0,0,1,2,2,2,0,3,2,1,0,4,0,0,75,2019
Orazio Fantasia,12302,ES,SY,16,3,2,8,11,1,1,0,1,0,1,0,2,1,1,0,5,7,0,1,1,0,0,88,2019
Aaron Francis,12467,ES,SY,16,10,4,5,15,0,0,0,2,3,0,0,2,1,1,0,5,10,0,0,4,0,0,73,2019
Martin Gleeson,12240,ES,SY,16,8,3,7,15,0,0,0,1,3,3,1,3,1,2,0,8,7,1,0,6,0,1,83,2019
Matt Guelfi,12612,ES,SY,16,12,2,5,17,0,0,0,1,2,1,1,4,0,0,0,7,8,1,0,2,0,0,78,2019
Cale Hooker,11702,ES,SY,16,5,7,8,13,0,0,0,1,3,1,0,1,0,1,0,2,12,0,0,11,0,0,85,2019
Michael Hurley,11715,ES,SY,16,18,12,5,23,0,0,0,0,8,1,0,3,1,1,0,6,12,2,0,4,0,0,93,2019
Kyle Langford,12349,ES,SY,16,11,2,6,17,1,0,0,4,1,3,1,1,3,0,0,3,14,0,1,1,2,0,71,2019
Jayden Laverde,12377,ES,SY,16,3,2,7,10,0,2,0,1,0,1,0,2,0,1,0,7,4,1,1,3,0,1,88,2019
Anthony McDonald-Tipungwuti,12407,ES,SY,16,11,8,3,14,1,1,0,2,0,2,1,3,2,1,0,5,9,1,2,2,3,1,80,2019
Andrew McGrath,12491,ES,SY,16,14,5,7,21,0,0,0,1,0,5,3,5,2,2,0,8,12,1,0,0,2,1,80,2019
Conor McKenna,12391,ES,SY,16,13,2,8,21,0,0,0,1,3,3,1,1,1,0,0,5,12,1,0,1,5,0,87,2019
Shaun McKernan,11774,ES,SY,16,12,7,5,17,2,1,11,2,1,2,1,4,3,0,0,7,11,1,2,3,0,0,84,2019
Zach Merrett,12241,ES,SY,16,9,2,9,18,0,0,0,1,3,3,1,1,2,0,0,5,13,0,0,0,0,0,66,2019
Darcy Parish,12406,ES,SY,16,11,3,11,22,1,0,0,3,1,3,6,3,1,1,0,9,13,0,0,1,0,0,78,2019
Mason Redman,12437,ES,SY,16,10,2,4,14,0,0,0,4,5,1,0,4,2,2,0,6,9,0,0,1,0,0,88,2019
Adam Saad,12330,ES,SY,16,13,2,6,19,0,0,0,2,6,1,1,3,0,0,0,8,10,0,0,2,1,0,89,2019
Dylan Shiel,12022,ES,SY,16,16,3,13,29,0,3,0,9,1,6,5,2,3,0,3,9,18,0,0,1,1,0,74,2019
Jake Stringer,12167,ES,SY,16,7,1,3,10,2,0,0,2,0,2,2,2,1,0,0,5,4,0,0,0,0,1,74,2019
David Zaharakis,11729,ES,SY,16,16,7,6,22,3,0,0,2,2,5,1,4,0,0,1,5,17,0,0,1,2,1,86,2019
David Astbury,11828,RI,GC,16,6,1,4,10,0,0,0,0,1,0,0,4,0,2,0,2,8,0,0,9,0,0,96,2019
Shai Bolton,12535,RI,GC,16,15,9,11,26,2,0,0,4,0,6,5,5,0,2,0,9,19,1,2,0,0,2,81,2019
Nathan Broad,12456,RI,GC,16,9,8,8,17,0,0,0,1,1,1,0,0,1,0,0,4,12,1,0,3,0,1,79,2019
Jason Castagna,12431,RI,GC,16,12,10,6,18,5,2,0,2,0,0,0,0,0,0,2,4,14,1,6,1,0,1,84,2019
Mabior Chol,12485,RI,GC,16,7,3,3,10,1,1,9,2,0,3,3,2,1,1,0,7,4,1,1,3,0,0,67,2019
Trent Cotchin,11666,RI,GC,16,13,4,14,27,2,0,0,2,1,5,6,3,1,1,3,11,16,0,0,2,0,1,75,2019
Shane Edwards,11557,RI,GC,16,10,5,15,25,0,0,0,4,2,4,4,6,1,1,0,9,14,0,0,3,1,1,84,2019
Derek Eggmolesse-Smith,12741,RI,GC,16,11,2,8,19,0,0,0,3,4,0,0,1,1,0,0,7,11,0,0,0,2,0,73,2019
Brandon Ellis,12034,RI,GC,16,14,7,9,23,1,0,0,0,1,5,1,2,0,0,0,6,15,0,0,1,0,1,88,2019
Jack Graham,12576,RI,GC,16,8,4,15,23,0,0,0,7,0,5,2,4,0,1,0,8,14,0,0,0,0,2,72,2019
Dylan Grimes,11879,RI,GC,16,8,5,8,16,0,0,0,2,1,1,0,3,1,2,0,8,10,0,0,8,0,0,97,2019
Bachar Houli,11566,RI,GC,16,13,2,11,24,0,0,0,2,3,3,3,1,0,0,0,6,15,0,0,5,0,0,84,2019
Kane Lambert,12333,RI,GC,16,13,6,11,24,3,0,0,4,1,4,1,2,2,0,1,5,21,0,3,2,0,3,74,2019
Tom Lynch,11948,RI,GC,16,6,6,2,8,3,2,0,0,0,0,1,2,0,0,0,6,3,3,5,1,0,0,91,2019
Dustin Martin,11794,RI,GC,16,10,1,9,19,0,0,0,2,0,4,1,4,2,1,0,7,14,0,1,1,0,4,88,2019
Kamdyn McIntosh,12317,RI,GC,16,11,2,7,18,1,0,0,2,2,4,2,7,3,2,0,8,9,0,0,2,2,0,81,2019
Dion Prestia,11917,RI,GC,16,12,4,16,28,1,0,0,9,2,4,8,5,2,2,0,12,17,0,1,3,0,0,82,2019
Daniel Rioli,12403,RI,GC,16,11,7,3,14,2,3,0,1,0,1,0,1,1,0,0,5,10,2,2,1,1,0,82,2019
Jayden Short,12418,RI,GC,16,13,5,9,22,0,0,0,0,8,1,1,4,0,0,0,5,17,0,1,2,0,1,84,2019
Ivan Soldo,12529,RI,GC,16,5,4,3,8,1,0,25,6,0,2,2,2,2,2,0,4,5,0,1,3,0,1,70,2019
Sydney Stack,12708,RI,GC,16,9,3,10,19,1,1,0,2,0,4,1,0,1,0,0,9,10,0,0,2,2,2,80,2019
Nick Vlastuin,12174,RI,GC,16,8,5,9,17,0,0,0,3,1,0,0,0,0,0,0,6,11,0,0,3,0,0,88,2019
Charlie Ballard,12625,GC,RI,16,10,8,2,12,0,0,0,0,4,0,0,5,1,1,0,2,9,1,0,8,0,0,88,2019
Will Brodie,12541,GC,RI,16,12,7,10,22,1,1,0,3,0,3,3,2,1,0,0,6,17,0,1,0,0,0,81,2019
Josh Corbett,12719,GC,RI,16,7,6,1,8,0,0,0,0,0,1,0,3,0,2,0,1,6,0,0,1,0,0,89,2019
Sam Day,11947,GC,RI,16,6,7,9,15,1,0,9,4,0,2,1,2,2,0,0,12,4,4,1,1,0,1,80,2019
Brayden Fiorini,12481,GC,RI,16,16,3,3,19,0,0,0,5,2,3,2,4,0,0,0,4,14,0,0,0,0,1,78,2019
Pearce Hanley,11704,GC,RI,16,8,3,8,16,0,1,0,5,5,1,0,4,0,2,0,3,12,0,0,1,0,0,87,2019
Jarrod Harbrow,11555,GC,RI,16,15,5,4,19,0,0,0,0,3,2,0,3,0,2,0,5,12,0,0,4,1,0,87,2019
Jacob Heron,12634,GC,RI,16,5,2,3,8,0,0,0,2,1,2,0,1,0,0,0,1,7,0,0,0,0,0,86,2019
Jack Hombsch,12021,GC,RI,16,4,4,1,5,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,4,0,0,91,2019
Jesse Joyce,12449,GC,RI,16,13,8,9,22,0,0,0,0,4,1,0,4,0,1,0,9,14,1,0,4,0,0,83,2019
Ben King,12728,GC,RI,16,2,1,2,4,0,0,0,2,0,2,0,0,1,0,0,4,0,1,0,2,0,0,85,2019
Jack Lukosius,12704,GC,RI,16,10,8,6,16,0,0,0,0,2,1,0,1,0,1,0,6,9,0,0,5,0,0,81,2019
Darcy Macpherson,12438,GC,RI,16,16,3,8,24,2,0,0,5,1,2,2,6,3,2,0,8,16,0,1,2,0,1,85,2019
Jack Martin,12236,GC,RI,16,12,7,5,17,1,0,0,4,2,0,1,3,1,1,0,6,10,1,1,1,0,0,89,2019
Anthony Miles,12059,GC,RI,16,12,5,9,21,1,0,0,3,1,4,3,3,2,1,0,12,11,1,1,0,0,1,82,2019
Touk Miller,12331,GC,RI,16,7,2,13,20,0,0,0,6,1,1,3,2,1,0,0,11,11,0,0,3,0,0,84,2019
Wil Powell,12652,GC,RI,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2019
Brad Scheer,12530,GC,RI,16,7,2,0,7,0,0,0,1,0,1,1,2,0,1,0,1,6,0,0,0,0,0,83,2019
Alex Sexton,12080,GC,RI,16,8,4,4,12,0,0,0,3,0,1,1,4,0,1,0,5,8,1,0,4,0,0,96,2019
David Swallow,11919,GC,RI,16,15,4,15,30,1,0,0,3,1,8,7,0,1,0,0,13,18,0,1,1,0,1,81,2019
Lachie Weller,12385,GC,RI,16,12,7,11,23,1,0,0,2,3,3,3,1,1,1,0,7,15,0,0,2,1,1,93,2019
Jarrod Witts,12177,GC,RI,16,11,4,8,19,1,1,36,2,2,1,10,5,3,3,0,15,3,2,1,2,0,0,72,2019
Karl Amon,12357,PA,AD,16,12,6,12,24,0,1,0,1,1,4,1,1,0,0,0,7,18,0,0,0,0,3,80,2019
Riley Bonner,12483,PA,AD,16,15,10,12,27,0,1,0,3,4,3,0,2,1,0,2,6,21,0,0,2,0,0,82,2019
Ryan Burton,12477,PA,AD,16,19,8,4,23,1,0,0,0,6,2,0,2,0,1,0,5,13,0,0,4,0,0,76,2019
Zak Butters,12698,PA,AD,16,5,2,5,10,1,0,0,2,0,2,1,0,0,0,0,3,5,0,1,2,3,1,70,2019
Darcy Byrne-Jones,12422,PA,AD,16,21,11,10,31,0,0,0,0,2,4,2,2,0,0,0,8,24,0,0,6,0,1,87,2019
Tom Clurey,12238,PA,AD,16,16,12,2,18,0,0,0,2,3,0,0,2,0,1,0,6,13,1,0,7,0,0,91,2019
Charlie Dixon,11914,PA,AD,16,2,2,2,4,1,1,3,3,0,0,0,2,0,1,0,4,1,1,2,5,0,0,84,2019
Xavier Duursma,12696,PA,AD,16,15,8,7,22,0,3,0,0,1,4,1,1,2,0,0,3,18,1,0,2,0,0,80,2019
Brad Ebert,11639,PA,AD,16,11,9,3,14,3,0,0,5,1,3,0,2,2,1,0,4,9,1,2,1,0,0,90,2019
Robbie Gray,11578,PA,AD,16,15,3,20,35,0,0,0,3,1,6,10,4,1,1,3,16,18,1,0,2,2,1,82,2019
Sam Gray,12262,PA,AD,16,13,4,9,22,2,1,0,2,0,4,2,0,1,0,0,6,15,0,1,1,0,1,83,2019
Hamish Hartlett,11740,PA,AD,16,9,4,8,17,0,0,0,2,3,2,1,0,0,0,0,4,12,0,0,1,0,0,73,2019
Dan Houston,12495,PA,AD,16,8,3,6,14,0,0,0,2,3,1,0,2,0,1,0,5,5,1,0,2,0,0,87,2019
Dougal Howard,12420,PA,AD,16,7,4,3,10,2,1,3,2,0,0,1,2,0,1,0,5,5,2,2,5,0,0,75,2019
Tom Jonas,12002,PA,AD,16,9,5,3,12,0,0,0,1,2,2,0,2,1,0,0,4,8,1,0,8,0,0,97,2019
Scott Lycett,11994,PA,AD,16,9,4,10,19,1,0,32,3,0,3,6,3,1,2,0,7,12,1,0,3,0,0,71,2019
Steven Motlop,11818,PA,AD,16,11,7,8,19,1,0,0,2,1,1,0,1,0,0,0,4,17,0,0,2,0,1,77,2019
Sam Powell-Pepper,12494,PA,AD,16,14,2,10,24,0,1,0,6,1,6,5,5,1,3,0,7,17,0,0,2,0,1,78,2019
Tom Rockliff,11787,PA,AD,16,23,11,13,36,0,0,0,5,1,6,5,4,2,0,1,9,25,0,0,0,0,0,90,2019
Connor Rozee,12697,PA,AD,16,5,2,7,12,2,0,0,2,0,4,1,5,1,3,0,5,7,0,1,1,0,1,81,2019
Justin Westhoff,11579,PA,AD,16,16,16,7,23,1,0,4,3,4,3,1,3,0,0,0,3,21,1,2,3,0,2,87,2019
Ollie Wines,12150,PA,AD,16,10,3,24,34,0,1,0,5,1,6,8,1,0,1,0,14,19,0,0,0,0,0,79,2019
Rory Atkins,12381,AD,PA,16,11,5,6,17,0,0,0,1,4,1,0,2,0,1,0,6,10,0,0,0,0,0,86,2019
Eddie Betts,4060,AD,PA,16,4,1,6,10,0,1,0,3,0,2,0,0,1,0,0,6,5,0,0,0,0,1,84,2019
Luke Brown,12106,AD,PA,16,8,1,6,14,0,0,0,1,4,0,0,2,0,2,0,6,4,0,0,3,1,0,86,2019
Brad Crouch,12156,AD,PA,16,14,5,9,23,0,0,0,5,1,6,3,3,0,1,0,7,17,0,1,0,0,0,87,2019
Matt Crouch,12258,AD,PA,16,11,1,18,29,1,1,0,4,2,3,4,4,2,1,0,10,18,0,0,1,0,0,83,2019
Richard Douglas,2381,AD,PA,16,8,2,3,11,0,1,0,2,1,1,2,5,0,2,0,4,7,0,0,1,0,0,82,2019
Jordan Gallucci,12534,AD,PA,16,4,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,36,2019
Hugh Greenwood,12533,AD,PA,16,9,2,9,18,1,1,0,5,1,1,5,1,1,1,0,14,4,0,0,0,0,0,65,2019
Kyle Hartigan,6623,AD,PA,16,8,4,5,13,0,0,0,1,4,0,0,2,1,0,0,4,8,0,0,4,0,0,93,2019
Josh Jenkins,12074,AD,PA,16,4,4,7,11,0,0,4,1,1,2,1,2,0,1,0,4,7,1,0,0,0,0,84,2019
Alex Keath,12560,AD,PA,16,9,7,2,11,0,0,0,3,3,1,1,2,1,1,0,3,8,0,0,8,0,0,71,2019
Jake Kelly,12335,AD,PA,16,15,8,2,17,0,0,0,3,3,2,0,3,0,1,0,6,11,2,0,1,0,0,86,2019
Rory Laird,12165,AD,PA,16,15,6,10,25,0,0,0,3,5,2,0,2,3,0,0,9,15,0,0,0,1,0,89,2019
David Mackay,11634,AD,PA,16,8,4,6,14,0,0,0,0,3,3,0,1,1,0,0,3,12,0,0,2,1,0,85,2019
Wayne Milera,12405,AD,PA,16,10,4,5,15,1,3,0,0,3,1,0,3,0,0,0,6,9,2,4,0,0,0,89,2019
Lachlan Murphy,12585,AD,PA,16,7,4,2,9,0,1,0,2,1,3,0,4,1,0,0,4,6,0,1,0,0,1,87,2019
Reilly OBrien,12473,AD,PA,16,10,5,10,20,0,0,27,4,2,3,3,6,2,1,0,12,8,1,0,1,0,0,86,2019
Paul Seedsman,12035,AD,PA,16,3,1,4,7,0,0,0,1,0,1,0,2,0,0,0,0,7,0,0,0,5,0,82,2019
Rory Sloane,11792,AD,PA,16,14,4,9,23,0,0,0,4,3,2,5,6,1,1,0,11,12,0,0,3,0,0,82,2019
Brodie Smith,11891,AD,PA,16,19,3,6,25,0,1,0,2,7,6,3,2,0,0,0,7,15,0,0,1,0,0,87,2019
Daniel Talia,11989,AD,PA,16,7,7,7,14,0,0,0,2,2,0,0,0,1,0,0,6,9,2,0,13,0,0,85,2019
Taylor Walker,11713,AD,PA,16,5,3,4,9,2,1,0,1,0,2,0,0,1,0,0,5,3,1,1,0,0,0,85,2019
Brendon Ah Chee,12338,WC,FR,16,11,7,4,15,1,0,0,0,0,3,0,2,1,0,0,9,8,0,1,3,0,0,89,2019
Oscar Allen,12655,WC,FR,16,6,3,4,10,0,0,0,6,1,2,1,3,2,1,0,7,6,1,0,5,0,2,85,2019
Tom Barrass,12383,WC,FR,16,6,5,1,7,0,0,0,1,3,0,0,0,0,0,0,3,5,2,0,9,0,0,75,2019
Jarrod Cameron,12736,WC,FR,16,4,0,3,7,4,0,0,3,0,0,0,1,2,1,0,3,5,0,0,2,0,1,75,2019
Jamie Cripps,11937,WC,FR,16,5,3,9,14,4,1,0,4,0,0,0,1,0,0,0,7,7,0,3,1,1,0,80,2019
Jack Darling,11905,WC,FR,16,8,4,2,10,4,1,0,4,0,1,0,2,4,1,0,8,3,3,2,3,0,1,91,2019
Liam Duggan,12334,WC,FR,16,9,7,5,14,0,0,0,5,3,0,1,3,1,2,0,6,8,1,0,3,0,0,81,2019
Andrew Gaff,11904,WC,FR,16,19,3,16,35,0,0,0,1,3,2,6,4,1,1,2,12,20,1,0,1,1,0,85,2019
Tom Hickey,12003,WC,FR,16,5,4,6,11,2,0,23,5,0,2,1,7,2,5,0,7,6,2,1,3,0,0,71,2019
Shannon Hurn,4162,WC,FR,16,19,8,3,22,0,0,0,3,7,3,0,3,2,1,0,5,15,1,0,2,0,1,84,2019
Lewis Jetta,11804,WC,FR,16,11,3,5,16,0,0,0,1,4,3,1,2,1,1,0,4,9,0,0,2,1,1,88,2019
Chris Masten,11638,WC,FR,16,12,7,13,25,1,0,0,2,7,0,1,3,1,2,0,9,16,1,0,0,0,0,92,2019
Jeremy McGovern,12273,WC,FR,16,14,7,1,15,0,0,0,3,6,4,0,2,0,0,0,6,10,2,0,11,0,1,83,2019
Nic Naitanui,11768,WC,FR,16,8,1,6,14,0,0,23,0,0,4,6,3,1,1,0,11,2,0,0,8,0,3,52,2019
Jackson Nelson,12328,WC,FR,16,5,3,2,7,0,0,0,3,3,0,0,1,0,0,0,1,7,0,0,1,0,0,88,2019
Jack Redden,11780,WC,FR,16,10,2,15,25,0,0,0,6,1,3,5,6,0,2,0,9,13,0,0,2,0,0,87,2019
Willie Rioli,12606,WC,FR,16,6,2,3,9,1,1,0,1,1,3,0,2,0,0,0,1,7,0,0,1,0,0,81,2019
Liam Ryan,12600,WC,FR,16,8,1,2,10,0,2,0,4,0,4,0,4,1,1,0,6,3,1,1,2,0,1,83,2019
Dom Sheed,12253,WC,FR,16,15,4,13,28,0,0,0,1,0,6,7,2,4,1,0,17,10,0,0,0,0,0,86,2019
Brad Sheppard,11843,WC,FR,16,19,7,6,25,0,0,0,2,11,0,0,2,2,0,1,8,16,0,0,8,0,0,93,2019
Luke Shuey,11805,WC,FR,16,18,1,10,28,1,0,0,8,2,6,9,7,2,1,3,19,8,0,0,5,0,0,76,2019
Elliot Yeo,12087,WC,FR,16,13,1,7,20,1,0,0,7,1,4,8,5,2,3,0,9,7,0,0,3,0,1,77,2019
Connor Blakely,12397,FR,WC,16,6,4,6,12,0,0,0,0,1,2,0,1,0,0,0,4,8,0,0,1,0,0,82,2019
Andrew Brayshaw,12589,FR,WC,16,6,1,7,13,0,0,0,6,0,2,1,3,0,1,0,6,7,0,0,1,0,1,66,2019
Adam Cerra,12603,FR,WC,16,7,4,5,12,0,1,0,5,2,0,0,1,0,1,0,4,6,1,0,2,0,0,87,2019
Travis Colyer,11821,FR,WC,16,11,2,5,16,0,1,0,0,2,1,2,4,1,0,0,10,6,0,0,1,0,0,81,2019
Reece Conca,11888,FR,WC,16,10,0,5,15,0,0,0,1,3,3,2,3,1,1,0,7,6,0,0,4,0,0,77,2019
Mitch Crowden,12604,FR,WC,16,6,0,10,16,0,1,0,6,1,1,3,2,0,2,0,13,2,0,0,2,0,0,78,2019
Nat Fyfe,11834,FR,WC,16,12,0,9,21,0,1,0,4,2,6,7,6,5,5,0,14,8,0,0,2,0,0,83,2019
Joel Hamling,12359,FR,WC,16,10,8,3,13,0,0,0,0,4,3,0,2,1,1,0,4,7,2,0,10,0,0,91,2019
Bradley Hill,12060,FR,WC,16,12,1,7,19,0,1,0,2,2,7,0,4,1,1,0,1,17,0,1,2,0,0,89,2019
Ethan Hughes,12395,FR,WC,16,7,6,10,17,0,0,0,1,2,1,0,6,1,2,0,9,9,1,0,6,0,0,85,2019
Ed Langdon,12393,FR,WC,16,10,4,5,15,0,1,0,1,1,3,1,5,0,1,0,8,8,1,0,1,1,1,85,2019
Rory Lobb,12282,FR,WC,16,7,1,2,9,0,0,13,2,0,3,2,5,2,2,0,7,2,1,0,7,0,0,88,2019
Griffin Logue,12511,FR,WC,16,5,2,4,9,0,0,0,1,2,1,0,3,0,1,0,5,6,1,0,9,0,0,92,2019
Brandon Matera,11915,FR,WC,16,12,4,1,13,0,3,0,3,0,2,0,1,1,0,0,4,9,1,2,1,0,0,82,2019
Cam McCarthy,12315,FR,WC,16,11,4,4,15,1,3,0,0,0,2,0,3,1,1,0,7,6,1,1,2,0,0,100,2019
David Mundy,4088,FR,WC,16,10,3,8,18,0,1,0,4,1,4,3,2,1,1,0,10,7,0,1,2,0,0,78,2019
Luke Ryan,12542,FR,WC,16,8,2,5,13,0,0,0,2,1,2,0,2,1,2,0,7,8,0,0,4,0,0,85,2019
Aaron Sandilands,1421,FR,WC,16,3,1,5,8,0,0,18,0,0,1,3,2,3,2,0,5,3,0,0,3,0,0,55,2019
Sam Switkowski,12672,FR,WC,16,7,2,4,11,0,0,0,1,0,3,2,2,0,2,0,4,8,0,1,0,0,0,67,2019
Darcy Tucker,12426,FR,WC,16,11,2,17,28,0,0,0,3,1,2,6,4,1,1,0,14,15,0,0,0,0,0,78,2019
Michael Walters,11763,FR,WC,16,16,5,7,23,1,0,0,5,0,10,1,3,4,2,0,8,14,0,1,2,0,0,87,2019
Nathan Wilson,12024,FR,WC,16,15,3,3,18,0,0,0,0,4,1,0,3,0,0,0,7,10,0,0,3,1,0,85,2019
Marcus Bontempelli,12269,WB,GE,16,20,6,7,27,1,1,0,6,3,6,5,5,7,2,1,17,13,1,1,0,0,0,89,2019
Zaine Cordy,12392,WB,GE,16,9,5,3,12,0,0,0,0,5,0,0,1,1,0,0,4,8,0,0,12,0,0,97,2019
Hayden Crozier,12088,WB,GE,16,10,3,4,14,0,0,0,2,4,0,1,0,1,0,0,4,8,0,0,2,0,0,80,2019
Tory Dickson,12043,WB,GE,16,5,1,3,8,1,1,0,2,1,1,0,1,1,0,0,4,4,0,0,2,0,0,76,2019
Josh Dunkley,12408,WB,GE,16,15,4,12,27,0,0,1,9,3,4,4,6,5,1,0,10,17,0,0,3,0,0,84,2019
Taylor Duryea,12163,WB,GE,16,12,5,3,15,0,0,0,2,2,4,1,1,1,1,0,6,11,1,0,3,1,1,73,2019
Tim English,12537,WB,GE,16,4,3,6,10,0,1,18,4,0,1,3,0,0,0,0,4,7,0,0,8,0,0,82,2019
Lachie Hunter,12203,WB,GE,16,18,9,14,32,0,1,0,3,1,7,4,2,2,0,0,7,24,1,0,2,0,1,92,2019
Jason Johannisen,12122,WB,GE,16,15,5,7,22,0,0,0,3,3,3,0,1,0,0,0,5,13,1,0,1,1,1,88,2019
Patrick Lipinski,12578,WB,GE,16,11,4,6,17,0,2,0,5,2,2,4,3,0,1,0,7,12,0,0,3,0,0,74,2019
Sam Lloyd,12263,WB,GE,16,9,5,4,13,3,0,0,3,1,4,0,2,0,1,0,3,11,1,2,0,0,1,77,2019
Jack Macrae,12166,WB,GE,16,15,5,19,34,0,0,0,2,1,4,4,3,3,1,2,15,18,0,0,2,1,0,86,2019
Toby McLean,12363,WB,GE,16,7,3,16,23,0,1,0,4,0,2,4,1,3,0,0,11,12,0,0,1,0,1,78,2019
Aaron Naughton,12594,WB,GE,16,13,9,1,14,4,1,2,3,0,4,0,5,2,1,3,6,8,2,5,0,0,0,92,2019
Ed Richards,12605,WB,GE,16,7,4,5,12,0,1,0,5,0,1,0,2,1,1,0,3,10,0,1,1,0,1,77,2019
