Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Todd Goldstein,11686,NM,ME,11,3,0,14,17,0,0,23,2,1,1,4,1,1,0,0,8,10,0,0,1,0,0,87,2020
Aaron Hall,12041,NM,ME,11,11,6,6,17,0,2,0,1,0,4,1,2,1,1,0,6,13,0,1,2,2,1,73,2020
Shaun Higgins,4180,NM,ME,11,10,3,17,27,0,0,0,1,5,1,2,4,0,0,0,8,18,0,0,0,0,0,90,2020
Nick Larkey,12563,NM,ME,11,6,3,1,7,4,0,0,2,0,2,0,3,2,0,0,4,3,2,1,1,0,0,95,2020
Jamie Macmillan,11862,NM,ME,11,7,2,7,14,0,0,0,2,2,1,0,2,1,1,0,6,12,0,0,3,1,0,86,2020
Jack Mahony,12787,NM,ME,11,0,1,6,6,0,0,0,4,0,0,1,3,1,2,0,5,3,0,1,0,0,0,74,2020
Luke McDonald,12246,NM,ME,11,22,9,11,33,0,0,0,2,10,1,0,1,0,0,0,5,21,1,0,2,0,0,89,2020
Ben McKay,12580,NM,ME,11,5,4,8,13,0,0,0,1,2,0,0,4,0,2,0,4,9,2,0,8,0,0,97,2020
Jasper Pittard,11885,NM,ME,11,8,3,8,16,0,0,0,0,2,3,0,2,1,0,0,6,10,0,0,4,0,0,84,2020
Jared Polec,11927,NM,ME,11,12,4,6,18,0,0,0,1,3,1,1,0,0,0,0,5,14,0,0,0,1,0,91,2020
Bailey Scott,12701,NM,ME,11,7,4,2,9,0,0,0,3,1,2,1,2,1,0,0,4,5,0,0,0,1,0,89,2020
Jy Simpkin,12502,NM,ME,11,12,4,8,20,0,0,0,4,2,3,1,7,1,3,0,7,15,1,0,0,0,0,83,2020
Robbie Tarrant,11859,NM,ME,11,16,5,7,23,0,0,0,3,8,1,0,3,2,0,0,5,16,0,0,6,0,0,86,2020
Josh Walker,12109,NM,ME,11,3,1,6,9,0,0,0,2,0,0,0,2,0,0,0,3,7,0,0,1,0,1,79,2020
Cameron Zurhaar,12557,NM,ME,11,11,3,1,12,0,1,0,3,0,3,0,3,2,1,0,6,6,1,2,1,0,1,92,2020
Josh Battle,12558,SK,GE,11,6,4,2,8,1,0,0,1,0,1,0,1,1,1,0,3,5,1,1,0,1,0,78,2020
Jack Billings,12249,SK,GE,11,9,3,8,17,1,0,0,4,3,2,2,2,0,0,0,6,13,0,0,2,0,0,79,2020
Dan Butler,12490,SK,GE,11,4,0,0,4,0,0,0,3,0,3,0,1,1,0,0,1,2,0,0,0,0,0,80,2020
Jack Bytel,12823,SK,GE,11,7,2,11,18,0,0,0,2,1,1,5,2,1,2,0,8,10,0,0,0,0,1,73,2020
Jake Carlisle,11871,SK,GE,11,8,5,2,10,0,0,2,0,3,1,0,1,1,0,0,4,5,0,0,6,0,0,95,2020
Hunter Clark,12591,SK,GE,11,10,4,6,16,0,0,0,1,2,1,1,5,1,2,0,4,11,0,0,1,0,0,82,2020
Nick Coffield,12608,SK,GE,11,9,4,5,14,0,0,0,1,6,1,0,0,0,0,0,3,11,1,0,1,0,0,89,2020
Jarryn Geary,11630,SK,GE,11,0,0,4,4,0,0,0,1,0,0,0,1,0,1,0,2,2,0,0,3,0,0,84,2020
Jade Gresham,12415,SK,GE,11,5,1,10,15,0,0,0,2,0,1,3,2,0,1,0,12,3,0,0,2,0,0,81,2020
Bradley Hill,12060,SK,GE,11,5,0,2,7,0,0,0,2,1,2,0,0,0,0,0,0,8,0,0,0,0,0,74,2020
Nick Hind,12734,SK,GE,11,5,0,3,8,0,1,0,1,0,1,0,0,1,0,0,5,3,0,0,2,0,0,69,2020
Dougal Howard,12420,SK,GE,11,5,1,1,6,0,1,0,2,2,2,0,1,1,0,0,2,3,0,0,8,0,0,95,2020
Dean Kent,12184,SK,GE,11,7,5,6,13,0,1,0,1,1,2,1,0,0,0,0,6,9,0,1,2,1,0,78,2020
Max King,12773,SK,GE,11,2,3,3,5,0,2,1,1,0,0,0,0,1,0,0,5,2,2,2,2,0,0,77,2020
Ben Long,12521,SK,GE,11,5,2,9,14,0,1,0,3,0,1,3,0,1,0,0,9,6,0,0,3,1,0,81,2020
Rowan Marshall,12564,SK,GE,11,14,1,2,16,0,0,24,1,0,7,7,3,1,1,0,13,5,0,0,2,0,1,94,2020
Tim Membrey,12300,SK,GE,11,7,3,5,12,0,0,1,0,0,1,0,5,0,2,0,8,3,2,1,3,0,1,75,2020
Ben Paton,12671,SK,GE,11,6,4,4,10,0,0,0,2,2,2,0,4,0,2,0,1,9,0,0,1,0,0,86,2020
Ed Phillips,12630,SK,GE,11,8,2,8,16,2,0,0,1,0,5,2,1,1,1,0,5,11,0,0,1,0,0,80,2020
Jack Sinclair,12325,SK,GE,11,7,1,12,19,0,0,0,2,0,2,2,1,1,0,0,9,10,0,0,2,0,0,85,2020
Jack Steele,12368,SK,GE,11,13,4,12,25,0,1,0,4,2,5,5,6,1,1,0,13,14,0,2,3,0,0,86,2020
Callum Wilkie,12703,SK,GE,11,9,2,1,10,0,0,0,2,2,2,0,0,0,0,0,0,7,0,0,3,0,0,79,2020
Tom Atkins,12690,GE,SK,11,2,0,7,9,0,0,0,2,0,0,2,1,0,0,0,6,3,0,0,0,0,0,73,2020
Jed Bews,12278,GE,SK,11,8,8,6,14,0,0,0,3,2,2,0,1,0,0,0,3,11,0,0,1,0,1,81,2020
Mark Blicavs,12153,GE,SK,11,4,3,8,12,0,0,12,3,3,1,1,0,1,0,0,7,6,1,0,2,0,0,84,2020
Brad Close,12806,GE,SK,11,4,1,6,10,0,0,0,6,0,0,0,1,2,1,0,4,6,0,0,0,0,1,75,2020
Patrick Dangerfield,11700,GE,SK,11,15,6,4,19,1,2,0,2,4,4,3,1,2,0,2,6,13,1,1,1,0,2,84,2020
Mitch Duncan,11798,GE,SK,11,13,4,9,22,1,0,0,4,1,5,3,3,0,1,0,5,16,0,1,0,0,1,80,2020
Cameron Guthrie,11884,GE,SK,11,4,2,10,14,0,0,0,2,0,3,2,0,0,0,0,3,10,0,0,2,0,0,74,2020
Tom Hawkins,11548,GE,SK,11,9,5,2,11,5,0,1,2,0,1,1,1,0,0,1,5,5,3,3,0,0,0,91,2020
Lachie Henderson,11637,GE,SK,11,12,10,1,13,0,0,0,3,5,1,0,2,0,0,0,1,10,1,0,3,0,0,90,2020
Jack Henry,12607,GE,SK,11,4,1,5,9,0,0,0,2,4,0,1,4,0,2,0,6,4,0,0,1,0,0,78,2020
Jake Kolodjashnij,12370,GE,SK,11,10,5,2,12,0,0,0,3,0,1,0,1,2,1,0,3,10,0,0,1,0,0,82,2020
Sam Menegola,12464,GE,SK,11,15,11,11,26,2,0,0,2,3,3,2,4,0,3,0,7,18,3,1,2,0,0,91,2020
Gryan Miers,12689,GE,SK,11,8,7,4,12,0,0,0,0,0,3,1,1,0,0,0,6,8,0,0,2,0,0,90,2020
Mark OConnor,12531,GE,SK,11,12,9,4,16,0,0,0,3,4,3,1,0,1,0,0,4,12,0,0,7,0,0,95,2020
Brandan Parfitt,12506,GE,SK,11,7,2,6,13,0,0,0,9,0,3,3,3,0,2,0,6,7,0,0,1,0,0,75,2020
Gary Rohan,11842,GE,SK,11,14,5,2,16,4,3,0,0,0,4,0,2,2,0,3,9,7,2,4,2,0,1,83,2020
Joel Selwood,11538,GE,SK,11,7,1,8,15,0,0,0,3,1,1,6,1,1,0,0,7,9,0,0,1,0,1,69,2020
Rhys Stanley,11847,GE,SK,11,4,3,11,15,0,2,17,3,1,1,3,1,1,1,0,10,5,1,2,3,0,0,81,2020
Jack Steven,11791,GE,SK,11,10,5,9,19,0,1,0,4,1,2,2,1,2,1,0,5,15,0,1,0,0,1,69,2020
Tom Stewart,12505,GE,SK,11,19,4,3,22,0,0,0,1,6,0,0,1,0,1,0,2,11,0,0,5,0,0,84,2020
Harry Taylor,11643,GE,SK,11,6,3,0,6,0,0,0,2,1,0,0,2,0,0,0,2,4,1,0,3,0,0,90,2020
Zach Tuohy,11973,GE,SK,11,10,5,8,18,1,0,0,1,1,2,0,1,0,0,0,3,15,1,1,1,1,1,82,2020
Luke Breust,11954,HW,FR,11,4,3,8,12,2,0,0,5,0,1,2,2,2,2,0,6,8,0,2,1,0,0,76,2020
Jonathon Ceglar,12210,HW,FR,11,2,2,5,7,0,0,11,0,1,0,1,1,0,0,0,4,4,1,1,4,0,0,59,2020
Will Day,12794,HW,FR,11,9,4,9,18,0,0,0,0,4,2,1,0,2,0,0,6,12,0,0,3,0,0,81,2020
James Frawley,11575,HW,FR,11,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,80,2020
Sam Frost,12119,HW,FR,11,6,5,4,10,0,0,0,2,5,0,0,1,0,1,0,5,7,1,0,6,1,0,94,2020
Jack Gunston,11845,HW,FR,11,9,2,4,13,1,2,0,1,0,2,0,0,2,0,0,6,5,1,1,2,0,2,93,2020
Blake Hardwick,12469,HW,FR,11,13,1,1,14,0,0,0,0,5,1,1,3,0,1,0,4,9,0,0,5,0,0,80,2020
Jarman Impey,12237,HW,FR,11,4,2,3,7,0,0,0,2,1,0,0,3,0,1,0,2,5,0,0,0,0,0,86,2020
Ben McEvoy,11682,HW,FR,11,7,2,5,12,0,0,14,2,0,2,4,2,2,1,0,8,4,0,0,10,0,0,75,2020
Tom Mitchell,12196,HW,FR,11,14,4,18,32,0,0,0,0,1,5,8,4,2,1,1,17,16,0,0,0,0,0,89,2020
Harry Morrison,12579,HW,FR,11,6,7,10,16,0,0,0,2,2,2,2,1,0,0,0,5,11,0,0,1,0,0,73,2020
Conor Nash,12670,HW,FR,11,8,4,3,11,0,1,0,0,0,2,0,1,0,1,0,2,9,0,0,1,0,1,85,2020
Tim OBrien,12242,HW,FR,11,4,2,4,8,0,0,0,1,1,0,0,1,0,1,0,3,5,0,0,4,0,0,90,2020
Jaeger OMeara,12141,HW,FR,11,10,3,7,17,0,0,0,4,1,4,4,7,0,2,0,10,9,0,1,1,0,0,89,2020
Jack Scrimshaw,12565,HW,FR,11,12,4,7,19,0,0,0,1,3,3,0,1,1,0,0,6,12,1,0,0,0,0,76,2020
Tom Scully,11802,HW,FR,11,6,5,4,10,0,0,0,0,0,1,0,3,0,1,0,4,7,1,0,1,0,0,88,2020
Liam Shiels,11760,HW,FR,11,9,1,8,17,0,0,0,3,1,3,1,6,0,0,0,3,15,0,0,0,0,0,80,2020
James Sicily,12332,HW,FR,11,9,5,5,14,1,1,0,1,4,0,0,2,1,1,0,7,6,2,1,6,0,0,97,2020
Isaac Smith,11941,HW,FR,11,2,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,32,2020
Ben Stratton,11824,HW,FR,11,2,3,4,6,0,0,0,1,0,0,0,2,0,1,0,3,3,2,0,4,0,0,96,2020
Chad Wingard,12047,HW,FR,11,9,2,6,15,0,1,0,6,0,2,0,3,0,1,0,2,10,0,0,3,0,0,93,2020
James Worpel,12619,HW,FR,11,14,1,5,19,0,0,0,10,0,2,3,3,2,0,0,9,9,0,0,2,0,0,87,2020
James Aish,12250,FR,HW,11,12,2,9,21,0,0,0,2,1,3,2,3,1,0,0,4,17,0,0,2,0,1,85,2020
Brett Bewley,12731,FR,HW,11,8,2,4,12,1,0,0,3,0,3,0,0,0,0,0,4,8,0,0,2,1,0,91,2020
Connor Blakely,12397,FR,HW,11,3,3,11,14,0,0,0,2,1,0,1,1,0,1,0,5,9,1,0,0,0,0,63,2020
Andrew Brayshaw,12589,FR,HW,11,16,4,17,33,0,0,0,1,1,3,3,0,0,0,3,11,24,0,0,2,2,1,81,2020
Adam Cerra,12603,FR,HW,11,14,8,12,26,0,0,0,4,1,3,2,2,1,1,0,8,19,0,0,4,0,1,84,2020
Travis Colyer,11821,FR,HW,11,3,2,2,5,1,0,0,0,0,1,0,1,0,1,0,1,4,0,1,0,0,0,45,2020
Reece Conca,11888,FR,HW,11,9,4,14,23,0,0,0,3,3,1,0,2,0,1,0,5,18,0,0,0,1,1,79,2020
Brennan Cox,12544,FR,HW,11,9,7,7,16,0,0,0,2,0,1,0,0,0,0,0,3,12,0,0,6,0,0,90,2020
Mitch Crowden,12604,FR,HW,11,6,4,6,12,0,0,0,11,0,1,0,4,0,2,0,4,9,0,0,0,0,0,86,2020
Sean Darcy,12547,FR,HW,11,3,3,9,12,1,1,25,3,0,1,0,1,2,0,0,8,5,2,1,3,0,0,78,2020
Taylin Duman,12615,FR,HW,11,7,2,5,12,0,0,0,3,3,1,0,1,2,0,0,3,10,0,0,5,0,0,84,2020
Michael Frederick,12801,FR,HW,11,8,2,7,15,0,1,0,0,0,3,1,6,0,0,0,5,9,0,0,1,0,0,73,2020
Nat Fyfe,11834,FR,HW,11,7,3,21,28,1,1,0,4,0,0,4,2,0,0,2,14,16,1,2,4,0,0,88,2020
Stephen Hill,11716,FR,HW,11,8,3,5,13,0,0,0,2,1,0,1,4,2,2,0,8,6,0,0,2,0,0,77,2020
Ethan Hughes,12395,FR,HW,11,13,7,3,16,0,0,0,1,3,2,0,2,1,1,0,3,14,0,0,3,0,0,88,2020
Rory Lobb,12282,FR,HW,11,8,3,5,13,0,1,6,0,0,1,0,1,2,0,0,8,7,2,2,2,0,0,100,2020
David Mundy,4088,FR,HW,11,11,3,13,24,0,0,0,4,2,3,5,2,0,1,0,10,13,0,0,0,0,0,68,2020
Luke Ryan,12542,FR,HW,11,20,7,1,21,0,0,0,2,7,1,0,5,0,2,0,3,12,1,0,4,0,0,94,2020
Lachie Schultz,12700,FR,HW,11,4,4,6,10,1,0,0,3,0,0,0,1,1,0,0,3,6,0,3,1,0,1,83,2020
Caleb Serong,12786,FR,HW,11,8,1,12,20,0,0,0,4,0,3,6,3,0,1,0,10,12,0,0,2,0,1,75,2020
Matthew Taberner,12205,FR,HW,11,10,5,3,13,2,1,0,0,0,4,0,1,0,0,0,5,8,2,3,2,0,0,100,2020
Nathan Wilson,12024,FR,HW,11,17,5,4,21,0,0,0,2,4,2,0,3,3,1,0,5,15,0,0,4,0,0,88,2020
Luke Brown,12106,AD,CW,11,5,3,3,8,0,0,0,4,2,0,0,0,1,0,0,5,3,1,0,3,0,0,92,2020
Ben Crocker,12436,AD,CW,11,7,1,2,9,0,1,0,3,0,2,1,2,0,1,0,2,4,0,0,1,0,0,82,2020
Matt Crouch,12258,AD,CW,11,11,6,18,29,0,0,0,4,2,3,4,2,0,0,0,8,18,0,0,2,0,0,77,2020
Tom Doedee,12583,AD,CW,11,9,4,3,12,0,0,0,5,5,0,1,2,1,1,0,5,7,0,0,5,0,0,77,2020
Darcy Fogarty,12584,AD,CW,11,5,1,4,9,0,0,0,1,1,1,0,8,1,3,0,7,1,0,0,0,0,0,91,2020
Kyle Hartigan,6623,AD,CW,11,4,2,3,7,0,0,0,0,2,1,0,3,0,1,0,4,2,1,0,5,0,0,87,2020
Elliott Himmelberg,12675,AD,CW,11,8,5,2,10,2,0,5,0,0,1,0,1,0,0,0,7,4,3,3,0,0,0,92,2020
Ben Keays,12434,AD,CW,11,7,0,10,17,0,0,0,2,0,0,4,3,1,3,0,10,8,0,0,0,0,0,85,2020
Rory Laird,12165,AD,CW,11,19,5,18,37,0,0,0,9,3,6,10,4,1,2,0,17,24,0,0,4,0,0,80,2020
Tom Lynch,11865,AD,CW,11,5,2,0,5,0,0,0,1,0,0,0,2,0,1,0,2,3,0,0,0,0,0,21,2020
David Mackay,11634,AD,CW,11,7,3,6,13,0,0,0,1,3,1,0,2,0,2,0,3,9,0,0,2,0,0,84,2020
Shane McAdam,12783,AD,CW,11,5,4,3,8,1,1,0,3,0,1,0,1,0,0,0,2,6,1,2,1,0,0,78,2020
Fischer McAsey,12762,AD,CW,11,5,3,2,7,0,0,0,1,2,0,0,4,0,0,0,1,6,0,0,4,0,0,92,2020
Ned McHenry,12775,AD,CW,11,2,1,6,8,0,0,0,4,0,2,1,2,1,0,0,6,3,0,0,0,0,0,81,2020
Andrew McPherson,12791,AD,CW,11,6,5,4,10,0,0,0,3,1,2,0,0,1,0,0,4,6,2,0,2,0,1,80,2020
Reilly OBrien,12473,AD,CW,11,4,3,7,11,0,0,22,2,0,1,4,4,2,1,0,9,2,2,0,1,0,0,89,2020
Harry Schoenberg,12813,AD,CW,11,2,0,5,7,0,0,0,2,0,0,0,2,1,1,0,5,3,0,0,0,0,0,71,2020
Paul Seedsman,12035,AD,CW,11,7,4,9,16,0,1,0,0,0,1,2,0,0,0,0,4,12,1,0,1,0,0,88,2020
Lachlan Sholl,12814,AD,CW,11,11,4,5,16,0,0,0,1,2,1,0,3,1,1,0,2,15,0,0,0,0,0,90,2020
Brodie Smith,11891,AD,CW,11,17,11,4,21,0,0,0,3,7,3,1,4,0,1,0,3,18,1,0,0,1,0,86,2020
Tyson Stengle,12552,AD,CW,11,7,2,1,8,2,1,0,3,1,2,0,1,1,1,0,3,5,0,0,3,0,2,82,2020
Taylor Walker,11713,AD,CW,11,5,3,4,9,0,1,0,0,0,2,1,4,0,1,0,4,5,1,0,2,0,0,94,2020
Taylor Adams,12066,CW,AD,11,16,2,11,27,0,0,0,6,2,5,10,7,4,2,3,16,12,0,0,1,0,0,77,2020
Tim Broomhead,12284,CW,AD,11,2,0,5,7,0,0,0,2,0,1,0,2,1,1,0,3,4,0,0,0,0,0,79,2020
Callum Brown,12545,CW,AD,11,10,2,7,17,0,0,0,2,0,3,1,4,3,0,0,8,9,0,0,0,0,0,84,2020
Darcy Cameron,12660,CW,AD,11,12,9,3,15,2,0,4,1,1,2,2,3,1,1,0,9,6,5,4,1,0,0,80,2020
Jack Crisp,12061,CW,AD,11,17,4,5,22,0,0,0,3,2,6,3,3,0,1,2,3,19,0,0,2,1,2,89,2020
Josh Daicos,12573,CW,AD,11,5,5,10,15,1,0,0,0,0,1,1,1,0,0,0,3,12,0,1,1,0,0,91,2020
Lynden Dunn,4166,CW,AD,11,7,4,3,10,1,0,0,2,2,1,0,1,1,0,0,1,7,0,0,8,0,0,93,2020
Brodie Grundy,12217,CW,AD,11,2,1,8,10,0,0,24,6,0,3,0,1,2,1,0,5,7,0,0,1,0,0,76,2020
Jack Madgen,12665,CW,AD,11,8,6,5,13,0,0,0,2,3,0,1,2,0,0,0,3,8,0,0,7,0,0,88,2020
Brayden Maynard,12371,CW,AD,11,17,7,4,21,0,0,0,4,5,1,0,1,0,0,0,2,15,0,0,1,0,0,87,2020
Chris Mayne,11642,CW,AD,11,6,5,4,10,0,0,0,5,0,1,0,0,0,0,0,2,8,1,2,2,0,0,84,2020
Brody Mihocek,12639,CW,AD,11,7,5,6,13,1,1,0,4,0,1,0,3,1,0,0,7,6,1,2,0,0,0,94,2020
John Noble,12743,CW,AD,11,11,3,9,20,0,0,0,1,3,2,0,0,1,0,0,3,17,0,0,0,1,0,82,2020
Tom Phillips,12452,CW,AD,11,15,6,7,22,0,0,0,1,1,2,1,3,2,0,0,8,15,0,0,2,0,0,87,2020
Jordan Roughead,11833,CW,AD,11,6,2,5,11,0,0,0,1,2,0,1,1,1,0,0,5,6,0,0,5,0,0,64,2020
Trey Ruscoe,12815,CW,AD,11,6,3,0,6,2,1,0,2,0,1,0,0,0,0,0,1,4,1,1,0,0,0,71,2020
Steele Sidebottom,11751,CW,AD,11,13,1,9,22,0,0,0,1,2,7,3,4,0,1,1,8,14,0,0,5,0,1,83,2020
Brayden Sier,12649,CW,AD,11,3,1,13,16,0,0,0,5,0,1,5,4,0,1,0,6,10,0,0,1,0,1,73,2020
Jaidyn Stephenson,12587,CW,AD,11,3,1,1,4,2,0,0,1,0,1,0,2,0,2,0,2,4,0,1,1,0,1,93,2020
Josh Thomas,12144,CW,AD,11,9,6,5,14,1,0,0,1,0,2,3,1,1,0,0,5,10,0,0,1,0,0,65,2020
Travis Varcoe,11549,CW,AD,11,5,4,4,9,0,0,0,4,0,0,0,1,0,0,0,2,7,1,0,1,0,0,85,2020
Rupert Wills,12468,CW,AD,11,5,0,15,20,0,0,0,6,2,1,1,4,2,2,0,6,14,0,0,2,0,0,75,2020
Ben Ainsworth,12498,GC,ES,11,5,2,4,9,1,0,0,0,1,2,0,0,1,0,0,3,6,0,1,1,0,0,82,2020
Noah Anderson,12767,GC,ES,11,9,3,6,15,0,0,0,2,1,2,4,1,0,1,0,6,10,0,0,1,0,0,73,2020
Charlie Ballard,12625,GC,ES,11,10,7,0,10,0,0,0,0,3,2,0,4,1,1,0,3,5,3,0,3,0,0,98,2020
Jack Bowes,12499,GC,ES,11,13,4,3,16,1,0,0,1,3,2,0,0,1,0,0,6,9,0,0,2,0,1,83,2020
Connor Budarick,12769,GC,ES,11,5,2,1,6,0,0,0,2,2,1,0,0,0,0,0,2,4,0,0,0,0,0,85,2020
Sam Collins,12444,GC,ES,11,3,2,2,5,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,11,0,0,96,2020
Josh Corbett,12719,GC,ES,11,7,5,4,11,0,1,0,1,1,1,0,1,2,1,0,5,8,0,0,0,0,0,86,2020
Sam Day,11947,GC,ES,11,7,6,3,10,2,0,1,1,0,3,1,2,1,1,0,5,4,2,3,2,0,1,80,2020
Brandon Ellis,12034,GC,ES,11,12,5,6,18,0,1,0,1,3,2,0,2,1,1,0,5,14,0,0,1,1,0,82,2020
Brayden Fiorini,12481,GC,ES,11,10,5,3,13,1,0,0,1,4,1,0,0,1,0,0,6,6,0,1,0,0,0,80,2020
Sam Flanders,12824,GC,ES,11,3,0,5,8,0,0,0,5,0,3,0,2,0,0,0,5,2,0,0,1,0,0,59,2020
Hugh Greenwood,12533,GC,ES,11,11,1,7,18,1,0,0,3,0,2,8,5,0,1,3,13,5,1,1,1,0,0,78,2020
Jarrod Harbrow,11555,GC,ES,11,6,3,1,7,0,0,0,0,2,1,2,3,0,2,0,3,5,0,0,1,0,0,85,2020
Ben King,12728,GC,ES,11,7,3,1,8,2,1,0,0,0,2,0,2,0,1,0,3,4,0,2,0,0,0,94,2020
Sean Lemmens,12234,GC,ES,11,5,2,3,8,0,0,0,4,0,3,1,4,1,2,0,4,4,0,0,0,0,0,69,2020
Jack Lukosius,12704,GC,ES,11,8,2,3,11,0,0,0,3,3,1,0,0,0,0,0,3,3,0,0,4,1,0,89,2020
Touk Miller,12331,GC,ES,11,7,2,4,11,0,0,0,4,1,2,5,3,0,1,0,7,5,0,0,3,0,0,82,2020
Wil Powell,12652,GC,ES,11,5,4,2,7,0,0,0,4,4,1,0,1,0,0,0,2,5,0,0,3,0,0,66,2020
Izak Rankine,12798,GC,ES,11,10,3,4,14,1,2,0,0,1,4,3,2,0,1,0,10,4,1,1,0,0,1,85,2020
David Swallow,11919,GC,ES,11,6,2,7,13,0,0,0,4,1,2,3,3,0,0,0,8,5,0,1,0,0,1,75,2020
Lachie Weller,12385,GC,ES,11,10,1,8,18,2,1,0,3,3,3,3,1,1,0,1,8,10,0,0,1,0,1,83,2020
Jarrod Witts,12177,GC,ES,11,6,0,5,11,0,0,31,2,1,3,2,4,2,3,0,6,4,0,0,4,0,1,92,2020
Tom Bellchambers,11675,ES,GC,11,5,3,2,7,1,0,18,2,0,1,2,1,2,0,0,3,4,1,1,2,0,0,85,2020
Dylan Clarke,12632,ES,GC,11,5,2,5,10,0,0,0,4,2,1,1,2,1,1,0,5,5,1,0,1,0,0,64,2020
Tom Cutler,12265,ES,GC,11,6,2,4,10,1,1,0,1,1,1,0,4,1,1,0,4,6,0,0,0,0,0,78,2020
Aaron Francis,12467,ES,GC,11,9,4,4,13,0,0,0,0,4,1,0,1,0,0,0,1,10,0,0,11,0,0,98,2020
Martin Gleeson,12240,ES,GC,11,7,6,6,13,0,0,0,1,3,1,0,2,1,1,0,5,7,1,0,0,0,0,85,2020
Matt Guelfi,12612,ES,GC,11,8,4,6,14,0,0,0,1,3,2,1,4,0,1,0,7,6,0,1,2,0,0,89,2020
Kyle Langford,12349,ES,GC,11,4,4,7,11,2,0,0,2,0,0,1,3,0,1,0,3,8,0,3,1,0,0,86,2020
Anthony McDonald-Tipungwuti,12407,ES,GC,11,3,1,7,10,0,0,0,3,0,2,0,0,1,0,0,5,5,0,0,2,0,1,81,2020
Andrew McGrath,12491,ES,GC,11,12,1,14,26,0,0,0,2,2,2,6,1,3,0,0,9,15,0,0,1,0,0,79,2020
Conor McKenna,12391,ES,GC,11,6,2,2,8,0,0,0,0,0,5,0,1,0,0,0,0,8,0,1,0,3,2,84,2020
Shaun McKernan,11774,ES,GC,11,5,5,3,8,0,1,6,0,0,2,0,2,0,2,0,5,3,3,2,0,0,2,66,2020
Zach Merrett,12241,ES,GC,11,17,5,13,30,0,0,0,0,4,6,3,3,1,0,0,11,16,0,0,0,0,0,83,2020
Darcy Parish,12406,ES,GC,11,13,2,7,20,0,1,0,8,1,4,2,3,1,0,0,9,11,0,0,0,0,1,81,2020
Mason Redman,12437,ES,GC,11,6,3,9,15,0,0,0,1,3,2,0,1,0,0,0,5,10,0,0,0,1,0,76,2020
Jordan Ridley,12631,ES,GC,11,20,10,3,23,0,0,0,0,2,3,1,3,2,1,0,8,14,2,0,4,1,1,78,2020
Adam Saad,12330,ES,GC,11,8,2,8,16,0,0,0,2,3,3,0,3,0,1,0,4,13,0,0,8,0,0,86,2020
Dylan Shiel,12022,ES,GC,11,16,4,10,26,0,1,0,4,1,5,6,1,1,0,0,11,14,0,0,0,1,1,76,2020
Devon Smith,12029,ES,GC,11,4,2,9,13,0,0,0,4,1,2,0,2,1,0,0,4,9,0,0,0,0,1,85,2020
Will Snelling,12484,ES,GC,11,8,3,10,18,1,0,0,7,0,2,3,5,0,2,0,5,12,0,0,1,0,0,90,2020
James Stewart,12232,ES,GC,11,8,5,2,10,3,1,0,0,0,2,0,0,0,0,0,3,6,3,3,0,0,0,82,2020
David Zaharakis,11729,ES,GC,11,6,3,7,13,3,0,0,1,0,1,0,2,1,0,2,7,7,0,2,1,1,0,79,2020
Brandon Zerk-Thatcher,12757,ES,GC,11,1,1,2,3,0,0,0,1,0,0,0,2,0,1,0,3,0,1,0,1,0,0,88,2020
James Bell,12753,SY,GW,12,6,3,7,13,1,0,0,5,0,0,3,1,0,0,0,7,6,0,0,1,0,0,78,2020
Nick Blakey,12699,SY,GW,12,14,6,4,18,2,1,0,3,3,2,3,5,0,1,0,6,12,0,1,1,4,0,64,2020
Harry Cunningham,12015,SY,GW,12,7,4,3,10,0,0,0,0,1,3,0,0,1,0,0,5,4,0,0,4,0,0,82,2020
Jordan Dawson,12516,SY,GW,12,13,5,5,18,2,0,0,2,0,1,2,4,1,1,0,5,14,1,2,1,0,0,79,2020
Oliver Florent,12497,SY,GW,12,9,0,3,12,0,0,0,4,1,3,0,2,0,0,0,5,7,0,0,0,0,0,79,2020
Zac Foot,12826,SY,GW,12,6,5,4,10,1,0,0,1,2,1,0,4,1,2,0,3,7,1,2,1,0,2,76,2020
Robbie Fox,12510,SY,GW,12,4,2,0,4,0,0,0,3,2,0,1,1,1,0,0,1,3,0,0,3,0,0,74,2020
Will Hayward,12509,SY,GW,12,3,2,3,6,1,0,0,1,0,0,1,0,0,0,0,2,3,1,1,1,0,0,83,2020
Jake Lloyd,12268,SY,GW,12,20,6,7,27,0,0,0,4,4,2,1,2,0,0,2,8,11,2,0,1,0,0,87,2020
Tom McCartin,12627,SY,GW,12,4,3,1,5,0,0,0,2,0,2,0,0,0,0,0,3,1,3,0,0,0,0,86,2020
Lewis Melican,12526,SY,GW,12,10,3,5,15,0,0,0,2,5,0,1,2,1,2,0,7,7,2,0,4,0,0,88,2020
