Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Jack Lukosius,12704,GC,NM,15,13,3,1,14,0,0,0,2,7,1,1,3,1,1,0,3,6,0,0,2,0,0,86,2021
Oleg Markov,12459,GC,NM,15,12,7,7,19,0,0,0,2,7,0,0,3,0,1,0,3,12,0,0,4,3,0,80,2021
Touk Miller,12331,GC,NM,15,19,6,13,32,0,0,0,5,6,6,5,5,0,3,0,10,23,0,0,1,0,0,83,2021
Wil Powell,12652,GC,NM,15,11,3,7,18,0,0,0,5,4,2,0,3,0,2,0,4,14,0,0,7,0,0,87,2021
Izak Rankine,12798,GC,NM,15,6,2,1,7,0,1,0,2,0,2,1,2,1,2,0,5,5,0,0,1,0,0,80,2021
Matt Rowell,12768,GC,NM,15,5,1,9,14,0,0,0,7,0,2,2,4,2,3,0,9,5,0,0,1,0,1,82,2021
Alex Sexton,12080,GC,NM,15,8,5,5,13,1,1,0,1,0,3,0,0,1,0,0,5,8,0,1,2,0,0,73,2021
Jeremy Sharp,12820,GC,NM,15,17,8,3,20,0,1,0,0,4,6,0,2,0,1,0,4,17,1,0,0,0,0,88,2021
Zac Smith,11909,GC,NM,15,5,3,8,13,1,0,14,4,1,1,4,4,3,2,0,9,5,0,1,0,0,0,72,2021
Aliir Aliir,12433,PA,SY,15,6,1,4,10,0,0,0,0,1,0,0,2,0,1,0,4,5,1,0,8,0,0,98,2021
Karl Amon,12357,PA,SY,15,15,0,4,19,0,2,0,5,1,4,2,6,1,2,0,4,15,0,0,3,0,1,81,2021
Miles Bergman,12867,PA,SY,15,8,7,9,17,1,1,0,1,2,2,1,3,0,0,0,6,12,1,2,3,0,0,83,2021
Travis Boak,11583,PA,SY,15,17,3,12,29,1,0,0,8,0,5,6,5,3,2,3,15,13,1,0,0,0,0,84,2021
Ryan Burton,12477,PA,SY,15,12,4,2,14,0,0,0,3,4,2,1,1,0,1,0,4,7,1,0,7,0,0,79,2021
Darcy Byrne-Jones,12422,PA,SY,15,14,2,6,20,0,0,0,1,6,1,1,3,2,0,0,10,8,0,0,0,0,0,83,2021
Charlie Dixon,11914,PA,SY,15,10,3,9,19,2,0,6,0,1,1,2,4,5,0,0,13,5,3,0,2,0,0,88,2021
Willem Drew,12695,PA,SY,15,10,0,12,22,0,0,0,8,1,1,7,3,1,1,0,11,8,0,0,2,0,0,69,2021
Kane Farrell,12664,PA,SY,15,6,1,7,13,1,0,0,4,0,4,1,3,0,1,0,4,9,0,0,3,0,0,84,2021
Martin Frederick,12894,PA,SY,15,8,2,4,12,0,0,0,2,3,2,1,1,3,1,0,7,5,0,0,2,0,0,80,2021
Mitch Georgiades,12766,PA,SY,15,5,2,6,11,0,1,0,1,1,1,0,6,0,3,0,6,6,1,1,0,0,1,79,2021
Dan Houston,12495,PA,SY,15,12,6,6,18,1,0,0,7,2,1,2,2,0,1,0,8,10,1,1,0,0,1,85,2021
Tom Jonas,12002,PA,SY,15,10,4,1,11,0,0,0,1,3,1,0,6,1,4,0,2,6,0,0,7,0,0,95,2021
Jarrod Lienert,12659,PA,SY,15,12,3,7,19,0,0,0,1,6,0,2,1,2,0,0,7,10,1,0,5,1,0,80,2021
Scott Lycett,11994,PA,SY,15,10,2,4,14,1,0,38,5,1,2,2,4,1,2,0,6,7,0,0,5,0,0,86,2021
Todd Marshall,12575,PA,SY,15,4,3,5,9,2,0,0,3,0,1,1,1,1,1,0,6,3,1,2,3,0,0,76,2021
Sam Mayes,12162,PA,SY,15,3,1,1,4,1,1,0,4,0,1,0,0,0,0,0,1,3,0,1,1,0,0,12,2021
Trent McKenzie,11912,PA,SY,15,11,3,2,13,0,0,0,2,7,2,0,3,2,2,0,4,5,0,0,2,0,0,81,2021
Steven Motlop,11818,PA,SY,15,5,2,5,10,0,1,0,3,0,3,0,1,0,1,0,6,2,2,1,2,0,1,76,2021
Sam Powell-Pepper,12494,PA,SY,15,7,1,5,12,1,1,0,5,0,3,2,2,2,0,0,6,6,0,0,1,0,0,68,2021
Connor Rozee,12697,PA,SY,15,7,0,6,13,1,0,0,4,1,3,0,2,2,1,0,10,5,0,0,3,0,1,87,2021
Dylan Williams,12917,PA,SY,15,6,1,1,7,0,0,0,3,0,2,0,1,0,1,0,2,2,0,0,0,0,0,66,2021
Ollie Wines,12150,PA,SY,15,16,3,13,29,0,1,0,3,1,5,7,5,0,0,1,12,16,0,0,2,0,1,80,2021
Joel Amartey,12844,SY,PA,15,2,0,2,4,0,0,11,5,1,2,0,1,1,1,0,3,1,0,0,2,0,0,67,2021
James Bell,12753,SY,PA,15,7,4,1,8,0,0,0,3,0,3,0,1,0,0,0,0,7,0,0,1,0,0,83,2021
Nick Blakey,12699,SY,PA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
Kaiden Brand,12435,SY,PA,15,8,2,3,11,0,0,0,3,1,0,0,3,2,2,0,5,5,0,0,7,0,0,78,2021
Harry Cunningham,12015,SY,PA,15,11,2,5,16,0,0,0,4,5,0,0,2,0,1,0,4,12,0,0,2,0,0,93,2021
Jordan Dawson,12516,SY,PA,15,12,2,13,25,0,0,0,4,3,3,1,3,2,0,0,10,14,1,0,8,0,0,82,2021
Oliver Florent,12497,SY,PA,15,6,3,4,10,0,0,0,2,0,3,0,2,0,0,0,4,8,0,0,1,0,1,68,2021
Robbie Fox,12510,SY,PA,15,5,0,8,13,0,0,0,3,2,1,0,2,1,0,0,7,7,0,0,6,0,0,75,2021
Lance Franklin,4065,SY,PA,15,12,3,4,16,4,2,0,2,0,3,0,3,2,3,2,10,6,2,1,2,0,1,96,2021
Errol Gulden,12862,SY,PA,15,7,1,4,11,1,0,0,4,0,1,0,2,2,1,0,3,6,0,1,1,0,0,65,2021
Will Hayward,12509,SY,PA,15,6,1,2,8,2,0,0,3,0,0,0,5,2,2,0,5,3,1,0,2,0,1,99,2021
Isaac Heeney,12326,SY,PA,15,10,3,4,14,0,3,0,3,1,2,2,2,2,1,0,4,8,0,2,0,0,0,77,2021
George Hewett,12411,SY,PA,15,7,2,14,21,0,0,0,2,1,3,3,3,1,2,0,14,10,0,0,3,0,0,85,2021
Tom Hickey,12003,SY,PA,15,9,1,5,14,0,3,21,2,0,4,4,3,0,2,0,7,6,0,1,5,0,0,79,2021
Josh Kennedy,11672,SY,PA,15,7,3,12,19,0,0,0,1,1,1,2,2,0,0,0,5,12,0,0,1,0,0,72,2021
Jake Lloyd,12268,SY,PA,15,12,1,12,24,0,0,0,0,6,1,0,4,0,2,0,4,15,0,0,2,1,0,86,2021
Tom McCartin,12627,SY,PA,15,6,0,7,13,0,0,0,1,3,0,1,6,0,3,0,2,10,0,0,5,0,0,88,2021
Justin McInerney,12711,SY,PA,15,10,6,12,22,0,0,0,1,1,5,3,4,2,1,0,14,11,1,0,2,1,0,90,2021
Callum Mills,12413,SY,PA,15,18,6,12,30,0,0,0,4,3,9,10,5,2,1,0,14,15,0,0,3,0,1,81,2021
Tom Papley,12412,SY,PA,15,7,2,2,9,2,1,0,1,0,2,1,1,2,0,0,5,4,0,2,1,0,0,87,2021
Luke Parker,11953,SY,PA,15,11,6,23,34,1,0,0,3,1,5,8,9,2,3,0,17,18,2,1,2,0,0,90,2021
Dane Rampe,12140,SY,PA,15,11,0,5,16,0,0,0,0,5,2,0,4,1,1,0,3,12,0,0,4,0,0,100,2021
James Rowbottom,12714,SY,PA,15,9,1,6,15,0,0,0,9,0,1,3,4,1,0,0,8,5,0,0,0,0,0,60,2021
Angus Brayshaw,12322,ME,ES,15,15,8,9,24,0,1,0,1,5,1,0,4,0,1,0,5,19,1,1,2,0,2,84,2021
Bayley Fritsch,12598,ME,ES,15,9,5,1,10,0,1,0,1,0,4,0,0,1,0,0,3,7,0,2,1,0,1,96,2021
Max Gawn,11966,ME,ES,15,11,4,5,16,0,0,32,3,1,2,3,3,1,1,0,13,3,2,0,3,0,0,95,2021
James Harmes,12379,ME,ES,15,10,4,17,27,1,2,0,0,1,4,2,5,1,1,0,12,15,0,2,3,0,0,77,2021
Michael Hibberd,11938,ME,ES,15,12,7,6,18,0,0,0,3,2,1,1,3,0,0,0,6,12,0,0,0,0,0,89,2021
Jayden Hunt,4729,ME,ES,15,10,6,6,16,0,0,0,4,4,3,0,3,1,0,0,6,10,1,0,4,3,0,78,2021
Luke Jackson,12779,ME,ES,15,6,3,5,11,1,2,7,0,0,2,1,1,1,0,0,9,4,1,2,4,0,0,75,2021
Nathan Jones,2447,ME,ES,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
James Jordon,12860,ME,ES,15,9,5,12,21,2,1,0,3,0,2,1,2,1,0,0,5,16,0,0,1,0,0,62,2021
Ed Langdon,12393,ME,ES,15,19,10,4,23,0,0,0,0,1,4,3,1,1,0,0,8,14,0,0,3,1,1,97,2021
Jake Lever,12351,ME,ES,15,9,8,9,18,0,0,0,1,5,1,1,0,0,0,0,8,10,2,0,6,0,0,100,2021
Steven May,11940,ME,ES,15,16,7,2,18,0,0,0,3,4,0,0,1,2,1,0,5,8,1,0,9,0,0,94,2021
Tom McDonald,12009,ME,ES,15,8,6,5,13,1,1,1,3,1,5,0,5,0,3,0,4,10,0,1,2,0,1,96,2021
Alex Neal-Bullen,12367,ME,ES,15,10,2,3,13,0,0,0,5,0,4,1,3,1,0,0,4,9,0,0,0,0,1,72,2021
Clayton Oliver,12410,ME,ES,15,10,6,24,34,0,0,0,0,0,8,7,4,0,1,3,15,19,0,0,0,1,0,87,2021
Christian Petracca,12430,ME,ES,15,15,6,11,26,2,0,0,4,2,6,2,8,0,0,1,12,14,0,2,1,0,0,91,2021
Harry Petty,12653,ME,ES,15,4,3,1,5,0,0,0,2,1,0,0,0,0,0,0,1,4,0,0,6,0,0,85,2021
Kysaiah Pickett,12771,ME,ES,15,4,1,8,12,0,0,0,0,0,2,3,3,0,1,0,9,5,0,1,1,0,0,73,2021
Trent Rivers,12778,ME,ES,15,9,5,4,13,0,0,0,2,4,0,0,1,1,0,0,4,8,1,0,1,2,0,70,2021
Christian Salem,12272,ME,ES,15,21,10,5,26,0,0,0,0,8,0,1,0,1,0,0,4,21,0,0,3,0,0,87,2021
Charlie Spargo,12622,ME,ES,15,6,2,1,7,1,0,0,3,0,3,0,3,2,1,0,6,2,1,2,1,0,0,68,2021
Tom Sparrow,12693,ME,ES,15,2,2,9,11,1,0,0,5,0,0,2,0,0,0,0,3,8,0,1,0,0,0,50,2021
Jack Viney,12147,ME,ES,15,10,4,7,17,0,0,0,4,2,4,4,4,1,0,0,8,10,0,0,1,0,0,74,2021
Nik Cox,12852,ES,ME,15,4,4,3,7,0,0,1,5,0,1,0,0,0,0,0,1,6,0,0,1,0,0,79,2021
Sam Draper,12810,ES,ME,15,6,1,4,10,0,0,10,1,1,1,4,4,2,2,0,6,4,0,0,9,0,0,77,2021
Matt Guelfi,12612,ES,ME,15,3,3,12,15,0,0,0,9,0,3,1,1,1,0,0,6,9,0,0,2,0,0,78,2021
Brayden Ham,12713,ES,ME,15,9,5,11,20,0,1,0,0,0,3,0,4,0,1,0,4,17,0,0,1,0,0,80,2021
Dyson Heppell,11896,ES,ME,15,15,10,11,26,1,0,0,1,4,0,0,0,0,0,0,4,20,1,1,4,0,0,88,2021
Nick Hind,12734,ES,ME,15,11,1,6,17,0,0,0,2,5,1,2,3,1,1,0,7,10,0,0,1,2,0,84,2021
Cale Hooker,11702,ES,ME,15,4,3,9,13,1,0,1,0,0,2,1,4,0,1,0,7,6,0,1,1,0,0,80,2021
Harry Jones,12853,ES,ME,15,3,1,1,4,2,0,0,0,0,1,0,1,0,1,0,3,1,0,0,1,0,0,87,2021
Kyle Langford,12349,ES,ME,15,16,6,13,29,0,0,0,6,5,5,5,5,1,1,0,10,19,0,0,3,1,0,85,2021
Jayden Laverde,12377,ES,ME,15,7,5,10,17,0,0,0,2,1,1,0,3,0,1,0,3,14,1,0,2,0,0,85,2021
Anthony McDonald-Tipungwuti,12407,ES,ME,15,6,3,4,10,0,2,0,5,1,3,1,0,1,0,0,4,7,0,1,1,2,1,81,2021
Zach Merrett,12241,ES,ME,15,23,5,18,41,0,1,0,8,3,6,3,2,3,1,2,7,34,0,0,2,0,2,86,2021
Darcy Parish,12406,ES,ME,15,13,5,24,37,0,0,0,4,1,5,8,5,0,1,0,14,25,0,0,2,0,0,87,2021
Archie Perkins,12879,ES,ME,15,7,4,9,16,0,1,0,0,0,2,3,3,1,0,0,9,7,0,1,0,0,1,74,2021
Mason Redman,12437,ES,ME,15,14,2,7,21,0,0,0,4,6,1,0,1,0,0,0,2,16,0,0,1,1,0,77,2021
Jordan Ridley,12631,ES,ME,15,19,6,9,28,0,0,0,0,9,2,1,2,0,1,0,7,13,2,0,2,1,0,95,2021
Devon Smith,12029,ES,ME,15,7,4,7,14,1,0,0,4,0,2,1,2,0,0,0,5,9,0,2,1,0,0,76,2021
James Stewart,12232,ES,ME,15,9,6,5,14,0,0,0,2,7,1,0,3,1,1,0,3,11,0,0,1,0,0,88,2021
Jake Stringer,12167,ES,ME,15,12,5,12,24,1,2,0,5,0,7,5,4,0,2,0,7,17,0,1,0,3,0,84,2021
Alec Waterman,12878,ES,ME,15,7,5,6,13,0,0,0,2,1,3,1,6,0,1,0,5,9,2,0,0,0,0,78,2021
Peter Wright,12366,ES,ME,15,4,3,4,8,2,0,11,1,0,0,0,0,0,0,0,4,4,2,1,4,0,0,68,2021
David Zaharakis,11729,ES,ME,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
Brandon Zerk-Thatcher,12757,ES,ME,15,6,6,7,13,0,0,0,0,3,0,0,2,0,0,0,3,9,1,0,2,0,0,84,2021
Lachlan Bramble,12916,HW,GW,15,7,4,4,11,0,1,0,1,0,6,0,1,0,0,0,0,11,0,0,0,2,2,77,2021
Luke Breust,11954,HW,GW,15,2,1,8,10,1,1,0,2,0,0,1,0,0,0,0,3,7,0,1,1,0,1,83,2021
Shaun Burgoyne,1126,HW,GW,15,3,0,6,9,0,0,0,1,0,1,1,0,1,0,0,5,5,0,0,1,0,0,27,2021
Jonathon Ceglar,12210,HW,GW,15,7,7,8,15,0,0,29,0,1,2,5,2,1,2,0,10,7,2,1,1,0,0,76,2021
Will Day,12794,HW,GW,15,15,7,14,29,0,0,0,0,3,6,1,4,0,2,1,10,17,1,0,4,3,0,79,2021
Sam Frost,12119,HW,GW,15,8,2,4,12,0,0,0,3,4,2,0,2,2,0,0,5,6,1,0,5,2,0,100,2021
Denver Grainger-Barras,12920,HW,GW,15,4,4,3,7,0,0,0,0,1,0,0,2,1,1,0,3,4,1,0,3,0,0,56,2021
Blake Hardwick,12469,HW,GW,15,8,4,4,12,0,0,0,1,4,1,0,1,0,1,0,2,8,0,0,2,0,0,82,2021
Kyle Hartigan,6623,HW,GW,15,7,4,6,13,0,0,0,3,4,1,0,3,1,1,0,7,6,3,0,3,0,0,99,2021
Daniel Howe,12360,HW,GW,15,18,9,13,31,0,0,0,1,2,3,0,2,0,0,0,2,28,0,0,1,1,1,84,2021
Changkuoth Jiath,12752,HW,GW,15,14,8,8,22,0,0,0,0,5,4,0,4,0,2,0,6,17,1,0,5,1,0,77,2021
Jacob Koschitzke,12859,HW,GW,15,3,2,3,6,0,2,0,3,0,0,0,0,0,0,0,2,3,1,2,4,0,0,80,2021
Ben McEvoy,11682,HW,GW,15,9,8,10,19,1,2,9,3,1,1,2,3,1,0,0,11,9,3,3,3,0,2,89,2021
Tom Mitchell,12196,HW,GW,15,16,11,24,40,0,0,0,3,1,3,2,3,1,1,3,7,33,0,0,1,0,0,82,2021
Dylan Moore,12710,HW,GW,15,14,4,6,20,4,1,0,1,2,5,2,3,2,1,0,6,15,0,2,3,0,0,84,2021
Jai Newcombe,12915,HW,GW,15,9,5,3,12,1,0,0,4,2,1,1,5,0,2,0,2,9,0,1,0,0,0,74,2021
Tim OBrien,12242,HW,GW,15,9,5,4,13,2,2,0,2,0,2,1,2,4,1,0,8,5,2,3,2,0,0,91,2021
Jaeger OMeara,12141,HW,GW,15,12,6,11,23,1,1,0,0,1,4,6,2,0,1,0,9,15,0,0,3,0,0,81,2021
Tom Phillips,12452,HW,GW,15,4,4,8,12,1,0,0,1,0,0,0,0,1,0,0,5,7,0,1,1,0,0,78,2021
Jack Scrimshaw,12565,HW,GW,15,17,6,11,28,0,0,0,2,4,1,1,1,1,0,0,11,15,2,0,4,1,1,83,2021
Liam Shiels,11760,HW,GW,15,16,4,10,26,0,0,0,6,2,9,4,6,1,4,0,8,16,0,0,2,0,1,82,2021
Chad Wingard,12047,HW,GW,15,4,3,4,8,1,0,0,4,0,2,0,1,0,0,0,3,7,0,1,1,0,1,53,2021
James Worpel,12619,HW,GW,15,16,1,5,21,1,0,0,4,1,5,7,7,2,3,0,11,9,0,0,3,0,0,80,2021
Lachie Ash,12782,GW,HW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
Kieren Briggs,12904,GW,HW,15,4,2,10,14,1,0,9,2,2,2,3,2,2,1,0,10,5,1,1,2,0,0,66,2021
Jack Buckley,12846,GW,HW,15,5,6,2,7,0,0,0,2,4,0,1,4,0,2,0,3,5,1,0,9,0,0,93,2021
Isaac Cumming,12629,GW,HW,15,22,8,5,27,0,0,0,2,4,4,0,3,1,1,0,7,13,3,0,4,0,0,87,2021
Brent Daniels,12656,GW,HW,15,2,1,8,10,0,0,0,3,0,0,1,1,0,0,0,5,5,0,0,1,0,1,77,2021
Phil Davis,11825,GW,HW,15,3,4,5,8,0,0,0,0,0,0,0,2,0,2,0,2,6,1,0,3,0,1,78,2021
Matt de Boer,11746,GW,HW,15,3,2,9,12,0,0,0,1,1,3,0,0,0,0,0,4,9,0,0,1,0,0,78,2021
Jeremy Finlayson,12553,GW,HW,15,5,4,2,7,1,0,2,5,0,0,0,4,0,1,0,0,7,0,2,0,0,0,84,2021
Matt Flynn,12870,GW,HW,15,3,6,11,14,0,1,15,0,1,1,2,2,1,1,0,9,5,4,1,2,0,0,73,2021
Toby Greene,12025,GW,HW,15,9,2,7,16,2,1,0,3,0,3,2,4,2,2,0,9,8,0,0,1,0,1,89,2021
Nick Haynes,12091,GW,HW,15,13,13,5,18,0,0,0,2,6,1,0,2,2,1,0,6,12,3,0,5,2,0,85,2021
Bobby Hill,12744,GW,HW,15,7,2,5,12,2,0,0,1,1,0,0,1,1,0,0,1,10,0,1,0,0,1,75,2021
Harry Himmelberg,12462,GW,HW,15,7,3,3,10,0,0,0,3,0,2,0,3,1,2,0,3,7,0,0,0,1,1,91,2021
Jacob Hopper,12440,GW,HW,15,13,2,11,24,0,0,0,2,3,6,10,4,2,1,0,12,13,0,0,0,2,0,80,2021
Connor Idun,12750,GW,HW,15,8,6,2,10,0,0,0,2,0,1,0,2,1,1,0,3,8,0,0,3,0,0,89,2021
Josh Kelly,12255,GW,HW,15,13,1,12,25,0,2,0,8,0,6,2,2,3,2,0,7,18,0,0,0,0,0,79,2021
Adam Kennedy,12031,GW,HW,15,9,5,8,17,0,1,0,2,2,1,2,2,0,0,0,6,12,0,1,1,0,1,76,2021
Daniel Lloyd,12532,GW,HW,15,10,6,2,12,2,0,0,3,1,2,0,3,2,0,0,2,9,0,1,0,0,0,84,2021
Harry Perryman,12536,GW,HW,15,21,5,8,29,1,0,0,2,7,5,3,5,0,1,0,8,20,0,0,3,0,0,86,2021
Sam Reid,11705,GW,HW,15,6,0,5,11,0,0,0,6,3,1,0,3,1,0,0,4,4,0,0,0,0,1,83,2021
Tim Taranto,12504,GW,HW,15,10,5,15,25,0,0,0,5,2,3,3,4,0,0,0,11,14,0,0,3,0,1,83,2021
Callan Ward,11677,GW,HW,15,14,5,6,20,2,0,0,1,4,4,4,0,3,0,0,8,13,1,0,1,1,1,75,2021
Lachie Whitfield,12143,GW,HW,15,20,6,12,32,0,0,0,6,2,4,1,4,0,1,2,4,28,0,0,0,2,0,89,2021
Oscar Allen,12655,WC,WB,15,6,3,1,7,2,1,6,3,0,1,0,0,0,0,0,3,4,2,2,0,0,0,83,2021
Tom Barrass,12383,WC,WB,15,13,7,9,22,0,0,0,2,4,0,1,1,1,0,0,6,14,2,0,9,0,0,86,2021
Tom Cole,12446,WC,WB,15,11,7,4,15,0,0,0,3,0,1,1,6,1,3,0,2,13,0,0,3,0,1,84,2021
Jamie Cripps,11937,WC,WB,15,5,3,4,9,1,0,0,2,0,2,1,1,0,1,0,2,7,0,1,1,0,0,90,2021
Jack Darling,11905,WC,WB,15,8,7,3,11,0,0,0,3,1,3,0,1,0,0,0,4,6,3,0,1,0,0,88,2021
Liam Duggan,12334,WC,WB,15,12,7,3,15,0,0,0,0,1,0,0,1,0,0,0,4,13,1,0,4,0,0,88,2021
Luke Edwards,12911,WC,WB,15,5,3,0,5,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,1,0,0,80,2021
Andrew Gaff,11904,WC,WB,15,11,7,5,16,1,0,0,1,0,2,0,5,0,1,0,3,14,0,0,1,0,0,83,2021
Shannon Hurn,4162,WC,WB,15,22,8,4,26,0,0,0,3,11,1,0,3,0,0,0,4,12,3,0,5,0,0,79,2021
Tim Kelly,12595,WC,WB,15,8,2,6,14,0,0,0,0,1,1,3,4,0,2,0,7,9,0,0,1,0,0,84,2021
Josh Kennedy,4169,WC,WB,15,6,5,3,9,1,2,0,1,0,1,0,2,0,1,0,3,6,1,4,0,0,0,83,2021
Jeremy McGovern,12273,WC,WB,15,15,9,2,17,0,0,0,2,9,0,0,2,1,1,0,4,10,2,0,9,0,0,77,2021
Nic Naitanui,11768,WC,WB,15,11,1,9,20,0,1,39,1,2,5,8,4,1,0,0,16,3,1,0,3,0,0,73,2021
Jackson Nelson,12328,WC,WB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
Jack Petruccelle,12623,WC,WB,15,7,5,3,10,1,0,0,4,2,2,0,5,0,1,0,4,5,0,1,0,0,1,74,2021
Jack Redden,11780,WC,WB,15,14,10,6,20,0,0,0,6,2,3,3,3,3,2,0,6,15,1,0,0,0,0,84,2021
Josh Rotham,12709,WC,WB,15,17,12,6,23,0,0,0,0,3,0,0,3,0,1,0,5,20,1,0,2,0,0,93,2021
Liam Ryan,12600,WC,WB,15,5,1,3,8,0,0,0,4,0,2,0,2,0,0,0,3,6,0,0,1,0,1,79,2021
Dom Sheed,12253,WC,WB,15,13,2,7,20,0,1,0,3,0,4,4,5,2,0,0,14,7,0,0,2,0,1,84,2021
Brad Sheppard,11843,WC,WB,15,15,12,9,24,0,0,0,2,4,2,0,1,1,1,0,7,16,0,0,2,0,0,93,2021
Luke Shuey,11805,WC,WB,15,13,4,7,20,0,0,0,2,1,7,5,5,1,2,0,8,12,0,0,2,0,0,62,2021
Jake Waterman,12601,WC,WB,15,11,10,4,15,0,1,0,2,1,0,0,1,0,0,0,4,11,1,1,2,0,0,75,2021
Elliot Yeo,12087,WC,WB,15,10,2,9,19,0,0,0,3,3,1,4,8,0,2,0,12,10,0,0,4,0,0,76,2021
Marcus Bontempelli,12269,WB,WC,15,16,4,13,29,3,1,0,7,3,4,10,3,2,0,3,17,13,1,2,7,1,1,84,2021
Josh Bruce,12065,WB,WC,15,6,3,4,10,0,2,0,0,0,1,0,3,1,1,0,6,5,0,3,2,0,2,87,2021
Zaine Cordy,12392,WB,WC,15,5,2,0,5,0,0,2,2,3,1,0,1,1,1,0,2,3,0,0,5,1,0,86,2021
Bailey Dale,12354,WB,WC,15,17,1,6,23,0,0,0,1,6,4,0,3,1,0,0,5,14,0,0,1,7,2,81,2021
Caleb Daniel,12373,WB,WC,15,14,9,10,24,0,0,0,2,0,2,3,1,1,0,1,6,18,1,0,1,1,0,80,2021
Taylor Duryea,12163,WB,WC,15,17,8,4,21,0,0,0,6,1,2,2,1,2,0,0,3,16,0,0,4,0,0,81,2021
Tim English,12537,WB,WC,15,10,7,3,13,0,2,23,4,2,2,1,3,0,1,0,5,7,3,1,4,0,1,86,2021
Riley Garcia,12907,WB,WC,15,9,1,4,13,1,0,0,0,0,1,0,5,0,2,0,6,7,0,0,0,0,1,73,2021
Ryan Gardner,12732,WB,WC,15,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,57,2021
Mitch Hannan,12492,WB,WC,15,3,2,4,7,0,0,0,2,0,1,0,1,0,1,0,4,5,0,1,1,0,0,77,2021
Lachie Hunter,12203,WB,WC,15,15,6,12,27,0,0,0,1,0,5,3,2,1,0,0,9,20,0,0,4,1,0,86,2021
Jason Johannisen,12122,WB,WC,15,11,4,5,16,0,2,0,2,0,6,0,1,0,0,0,4,13,0,0,2,0,1,81,2021
Alex Keath,12560,WB,WC,15,8,3,3,11,0,0,0,0,3,1,0,0,1,0,0,6,6,0,0,5,0,0,100,2021
Tom Liberatore,11898,WB,WC,15,8,2,12,20,0,2,0,5,1,6,8,2,0,1,0,13,9,0,0,2,0,0,74,2021
Jack Macrae,12166,WB,WC,15,19,4,13,32,1,0,0,3,3,5,7,3,1,1,0,14,19,0,0,2,0,0,80,2021
Toby McLean,12363,WB,WC,15,6,2,7,13,1,0,0,5,0,3,2,1,1,1,0,5,9,0,0,1,0,0,74,2021
Aaron Naughton,12594,WB,WC,15,9,9,6,15,4,2,0,0,0,1,1,0,1,0,0,12,4,5,6,5,0,1,84,2021
Ed Richards,12605,WB,WC,15,10,5,6,16,0,0,0,3,3,3,0,3,0,1,0,6,9,1,0,2,0,0,73,2021
Anthony Scott,12855,WB,WC,15,3,0,5,8,0,0,0,1,0,1,0,2,1,0,0,4,5,0,0,1,0,1,71,2021
Bailey Smith,12692,WB,WC,15,17,5,14,31,2,2,0,5,2,4,6,3,2,1,2,14,19,0,0,0,1,0,88,2021
Mitch Wallis,11934,WB,WC,15,3,2,3,6,0,0,0,1,0,2,0,0,1,0,0,4,2,0,1,0,0,0,35,2021
Cody Weightman,12800,WB,WC,15,7,4,3,10,1,1,0,0,0,2,0,2,0,0,0,1,9,0,2,0,0,1,76,2021
Bailey Williams,12441,WB,WC,15,8,3,3,11,0,1,0,2,3,3,0,1,1,0,0,5,7,0,0,4,0,0,84,2021
Sam Berry,12849,AD,CA,15,1,0,6,7,0,0,0,3,0,1,0,1,0,0,0,2,5,0,0,0,0,0,77,2021
Luke Brown,12106,AD,CA,15,11,4,4,15,0,0,0,1,7,0,0,1,2,0,0,4,10,0,0,4,0,0,86,2021
Jordon Butts,12829,AD,CA,15,5,4,0,5,0,0,0,0,3,0,0,2,1,2,0,0,6,0,0,5,0,0,89,2021
Tom Doedee,12583,AD,CA,15,4,4,5,9,0,0,0,1,1,2,1,0,0,0,0,4,5,1,0,5,0,1,90,2021
Darcy Fogarty,12584,AD,CA,15,3,1,0,3,2,0,0,1,0,0,0,5,2,3,0,2,1,0,1,1,0,0,72,2021
Will Hamill,12781,AD,CA,15,4,2,3,7,0,0,0,3,1,1,1,0,0,0,0,2,5,0,0,0,0,0,71,2021
Chayce Jones,12691,AD,CA,15,9,7,6,15,0,0,0,3,4,4,0,2,0,1,0,3,12,0,0,0,0,0,77,2021
Ben Keays,12434,AD,CA,15,17,4,13,30,1,2,0,4,3,5,7,3,2,0,2,17,15,0,1,2,0,2,90,2021
Jake Kelly,12335,AD,CA,15,16,7,4,20,0,0,0,0,4,0,0,1,2,0,0,6,12,0,0,1,0,0,84,2021
