year,round,date,player_first_name,player_last_name,player_team,player_position,score_involvements,metres_gained,intercepts,pressure_acts,turnovers,centre_clearances,ground_ball_gets,tackles_inside_fifty,disposal_efficiency_percentage,effective_disposals
2020,5.0,2020-07-05,Matt,Crouch,Adelaide,HFFL,2,194,0,15,3,0,11,1,67,18
2020,5.0,2020-07-05,Rory,Lobb,Fremantle,FPL,3,194,0,9,4,0,2,1,56,5
2020,5.0,2020-07-05,Jesse,Hogan,Fremantle,FF,3,150,0,5,2,0,0,0,67,6
2020,5.0,2020-07-05,Jake,Kelly,Adelaide,BPL,1,179,3,9,5,0,1,0,67,6
2020,5.0,2020-07-05,Ethan,Hughes,Fremantle,HBFR,1,200,2,9,1,0,1,0,77,10
2020,5.0,2020-07-05,Darcy,Tucker,Fremantle,R,6,489,3,17,3,0,3,0,69,11
2020,5.0,2020-07-05,Ben,Keays,Adelaide,R,4,366,0,18,3,1,5,0,86,12
2020,5.0,2020-07-05,Ben,Crocker,Adelaide,WL,5,266,1,7,5,0,1,0,57,8
2020,5.0,2020-07-05,Reilly,O'Brien,Adelaide,RK,3,115,4,5,2,1,1,0,75,12
2020,5.0,2020-07-05,Griffin,Logue,Fremantle,FB,3,131,7,3,1,0,6,0,93,13
2020,5.0,2020-07-05,Luke,Ryan,Fremantle,CHB,1,270,12,10,5,0,3,0,94,17
2020,5.0,2020-07-05,Sean,Darcy,Fremantle,RK,3,85,2,6,0,0,2,0,86,6
2020,5.0,2020-07-05,Tom,Doedee,Adelaide,HBFR,2,67,12,6,2,0,8,0,94,17
2020,5.0,2020-07-05,Lachlan,Murphy,Adelaide,INT,3,81,2,7,2,0,2,2,43,3
2020,5.0,2020-07-05,Andrew,Brayshaw,Fremantle,C,4,324,6,22,6,0,7,1,83,19
2020,5.0,2020-07-05,Adam,Cerra,Fremantle,WL,3,280,3,24,3,0,4,1,88,15
2020,5.0,2020-07-05,Myles,Poholke,Adelaide,INT,3,134,1,10,1,0,2,0,100,7
2020,5.0,2020-07-05,Taylin,Duman,Fremantle,INT,1,202,1,12,1,0,0,0,100,8
2020,5.0,2020-07-05,Billy,Frampton,Adelaide,FPL,5,154,2,7,1,0,4,0,70,7
2020,5.0,2020-07-05,Chayce,Jones,Adelaide,C,2,83,5,8,3,0,7,1,75,9
2020,5.0,2020-07-05,Lachie,Schultz,Fremantle,RR,1,84,1,19,3,0,3,1,63,5
2020,5.0,2020-07-05,Brett,Bewley,Fremantle,HFFR,2,159,2,17,2,0,3,2,80,8
2020,5.0,2020-07-05,Sam,Sturt,Fremantle,INT,3,79,4,12,1,0,5,0,91,10
2020,5.0,2020-07-05,Hayden,Young,Fremantle,HFFL,1,247,2,9,5,0,2,0,73,11
2020,5.0,2020-07-05,Ned,McHenry,Adelaide,FPR,3,110,0,16,2,0,5,0,58,7
2020,5.0,2020-07-05,Will,Hamill,Adelaide,INT,2,322,2,8,3,0,2,0,85,11
2020,5.0,2020-07-05,Caleb,Serong,Fremantle,INT,2,146,0,14,0,0,1,0,70,7
2020,5.0,2020-07-05,Shane,McAdam,Adelaide,FF,3,114,0,11,1,0,1,5,71,5
2020,5.0,2020-07-05,Shane,Edwards,Richmond,INT,4,265,1,17,3,3,5,0,78,14
2020,5.0,2020-07-05,Bachar,Houli,Richmond,HBFL,4,246,6,9,4,0,6,0,74,14
2020,5.0,2020-07-05,Jack,Riewoldt,Richmond,FPR,5,190,0,5,3,0,0,2,89,8
2020,5.0,2020-07-05,Trent,Cotchin,Richmond,RR,2,191,3,15,3,2,6,0,71,10
2020,5.0,2020-07-05,Dustin,Martin,Richmond,FPL,2,395,0,10,7,0,2,0,75,15
2020,5.0,2020-07-05,Jake,Melksham,Melbourne,RR,3,73,1,5,2,0,1,0,67,2
2020,5.0,2020-07-05,Dylan,Grimes,Richmond,FB,0,117,7,7,1,0,2,0,100,8
2020,5.0,2020-07-05,Dion,Prestia,Richmond,C,5,198,0,25,4,1,4,0,74,14
2020,5.0,2020-07-05,Michael,Hibberd,Melbourne,BPR,1,327,8,11,5,0,6,0,68,17
2020,5.0,2020-07-05,Steven,May,Melbourne,FB,2,475,7,5,4,0,3,0,90,18
2020,5.0,2020-07-05,Tom,Lynch,Richmond,FF,7,230,0,7,3,0,2,0,50,6
2020,5.0,2020-07-05,Max,Gawn,Melbourne,RK,1,212,4,15,5,1,3,0,64,14
2020,5.0,2020-07-05,Tom,McDonald,Melbourne,CHF,3,235,2,8,3,0,4,0,100,13
2020,5.0,2020-07-05,Josh,Caddy,Richmond,WR,4,353,4,8,1,1,3,0,84,16
2020,5.0,2020-07-05,Adam,Tomlinson,Melbourne,WR,1,118,2,8,5,0,2,2,54,7
2020,5.0,2020-07-05,Jack,Viney,Melbourne,R,0,216,1,19,8,3,4,0,61,11
2020,5.0,2020-07-05,Nick,Vlastuin,Richmond,BPL,0,119,4,9,2,0,2,0,73,8
2020,5.0,2020-07-05,Christian,Salem,Melbourne,HBFR,2,354,6,5,2,0,6,0,71,15
2020,5.0,2020-07-05,Kamdyn,McIntosh,Richmond,WL,1,204,2,6,6,0,4,0,57,8
2020,5.0,2020-07-05,Angus,Brayshaw,Melbourne,INT,1,184,2,17,4,0,3,0,71,12
2020,5.0,2020-07-05,Aaron,vandenBerg,Melbourne,INT,3,192,2,15,1,1,5,0,86,12
2020,5.0,2020-07-05,Kane,Lambert,Richmond,R,8,251,4,18,3,0,10,0,89,24
2020,5.0,2020-07-05,Jake,Lever,Melbourne,CHB,1,82,3,9,0,0,2,0,86,6
2020,5.0,2020-07-05,Toby,Nankervis,Richmond,RK,3,133,1,11,1,2,3,1,58,7
2020,5.0,2020-07-05,James,Harmes,Melbourne,HBFL,5,352,4,15,4,3,5,1,84,16
2020,5.0,2020-07-05,Ed,Langdon,Melbourne,WL,0,229,0,16,2,0,1,0,94,15
2020,5.0,2020-07-05,Daniel,Rioli,Richmond,CHF,4,195,1,14,1,0,1,0,75,6
2020,5.0,2020-07-05,Clayton,Oliver,Melbourne,C,1,252,5,22,5,3,11,0,73,19
2020,5.0,2020-07-05,Jayden,Short,Richmond,INT,3,291,3,10,2,0,3,0,78,14
2020,5.0,2020-07-05,Jayden,Hunt,Melbourne,FPR,1,30,0,9,1,0,1,1,50,2
2020,5.0,2020-07-05,Christian,Petracca,Melbourne,FF,7,322,5,19,3,0,5,0,85,23
2020,5.0,2020-07-05,Jason,Castagna,Richmond,HFFR,5,127,0,17,3,0,2,0,53,8
2020,5.0,2020-07-05,Nathan,Broad,Richmond,CHB,0,244,6,3,1,0,3,0,85,11
2020,5.0,2020-07-05,Mabior,Chol,Richmond,INT,4,169,2,11,1,1,2,1,75,6
2020,5.0,2020-07-05,Mitch,Hannan,Melbourne,HFFL,6,140,1,12,1,0,3,0,70,7
2020,5.0,2020-07-05,Joel,Smith,Melbourne,BPL,0,97,3,11,5,0,1,0,71,5
2020,5.0,2020-07-05,Bayley,Fritsch,Melbourne,INT,5,367,1,3,6,0,2,1,56,9
2020,5.0,2020-07-05,Jack,Higgins,Richmond,INT,8,260,8,17,3,0,6,0,84,16
2020,5.0,2020-07-05,Liam,Baker,Richmond,HBFR,1,333,7,9,4,0,3,0,59,10
2020,5.0,2020-07-05,Noah,Balta,Richmond,BPR,0,409,10,7,7,0,2,0,60,12
2020,5.0,2020-07-05,Jay,Lockhart,Melbourne,INT,0,37,4,9,0,0,3,0,91,10
2020,5.0,2020-07-05,Kysaiah,Pickett,Melbourne,FPL,2,130,0,19,3,0,1,3,40,2
2020,5.0,2020-07-05,Trent,Rivers,Melbourne,HFFR,0,45,4,9,2,0,3,0,75,6
2020,5.0,2020-07-05,Jake,Aarts,Richmond,HFFL,3,159,3,12,2,0,7,0,67,10
2020,5.0,2020-07-05,Shaun,Burgoyne,Hawthorn,C,3,128,0,9,4,0,1,0,67,4
2020,5.0,2020-07-05,Heath,Shaw,Greater Western Sydney,BPL,0,320,4,7,3,0,3,0,83,20
2020,5.0,2020-07-05,James,Frawley,Hawthorn,FB,0,95,4,2,0,0,1,0,88,7
2020,5.0,2020-07-05,Shane,Mumford,Greater Western Sydney,RK,4,51,1,10,1,0,5,0,75,6
2020,5.0,2020-07-05,Ben,McEvoy,Hawthorn,CHB,5,97,3,10,0,0,2,0,77,10
2020,5.0,2020-07-05,Matt,de Boer,Greater Western Sydney,R,3,2,3,21,1,1,7,0,62,8
2020,5.0,2020-07-05,Liam,Shiels,Hawthorn,RR,2,288,0,6,5,0,2,0,64,7
2020,5.0,2020-07-05,Tom,Scully,Hawthorn,WR,2,323,3,20,4,2,2,0,64,7
2020,5.0,2020-07-05,Ben,Stratton,Hawthorn,HBFR,2,117,4,6,0,0,2,0,80,8
2020,5.0,2020-07-05,Phil,Davis,Greater Western Sydney,FB,1,21,13,5,2,0,5,0,88,14
2020,5.0,2020-07-05,Ricky,Henderson,Hawthorn,WL,1,43,2,15,2,0,4,0,80,12
2020,5.0,2020-07-05,Jack,Gunston,Hawthorn,HBFL,5,98,3,12,3,0,7,6,67,8
2020,5.0,2020-07-05,Paul,Puopolo,Hawthorn,INT,3,140,1,17,2,0,3,0,40,4
2020,5.0,2020-07-05,Isaac,Smith,Hawthorn,HFFR,2,470,3,10,9,0,6,1,58,11
2020,5.0,2020-07-05,Lachlan,Keeffe,Greater Western Sydney,HBFR,0,27,6,3,4,0,3,0,69,9
2020,5.0,2020-07-05,Jeremy,Cameron,Greater Western Sydney,CHF,5,232,0,6,3,0,1,1,70,7
2020,5.0,2020-07-05,Stephen,Coniglio,Greater Western Sydney,C,1,337,1,14,4,3,4,1,67,16
2020,5.0,2020-07-05,Toby,Greene,Greater Western Sydney,HFFR,5,286,2,8,2,0,8,1,50,9
2020,5.0,2020-07-05,Chad,Wingard,Hawthorn,FPR,5,190,2,23,3,1,4,1,50,6
2020,5.0,2020-07-05,Nick,Haynes,Greater Western Sydney,CHB,2,382,6,7,5,0,1,0,81,17
2020,5.0,2020-07-05,Sam,Frost,Hawthorn,INT,1,89,4,7,1,0,2,0,78,7
2020,5.0,2020-07-05,Tommy,Sheridan,Greater Western Sydney,HFFL,2,32,0,14,1,0,0,0,83,5
2020,5.0,2020-07-05,Lachie,Whitfield,Greater Western Sydney,HBFL,3,298,3,13,6,0,2,0,79,22
2020,5.0,2020-07-05,Jaeger,O'Meara,Hawthorn,FPL,2,378,2,13,3,4,9,1,76,19
2020,5.0,2020-07-05,Aidan,Corr,Greater Western Sydney,BPR,1,169,5,3,0,0,1,0,70,7
2020,5.0,2020-07-05,Tom,Mitchell,Hawthorn,R,1,364,5,12,7,4,6,1,71,17
2020,5.0,2020-07-05,Jonathon,Ceglar,Hawthorn,RK,0,30,2,6,1,0,2,0,71,5
2020,5.0,2020-07-05,Tim,O'Brien,Hawthorn,CHF,1,115,1,6,3,0,0,0,75,3
2020,5.0,2020-07-05,Josh,Kelly,Greater Western Sydney,WL,6,257,3,21,4,1,5,0,80,24
2020,5.0,2020-07-05,James,Sicily,Hawthorn,HFFL,0,187,5,4,3,0,3,0,60,6
2020,5.0,2020-07-05,Jacob,Hopper,Greater Western Sydney,RR,3,150,0,14,3,2,2,0,73,11
2020,5.0,2020-07-05,Harry,Himmelberg,Greater Western Sydney,FF,5,207,1,18,2,0,1,2,67,6
2020,5.0,2020-07-05,Blake,Hardwick,Hawthorn,BPL,2,247,3,14,4,0,2,0,77,10
2020,5.0,2020-07-05,Daniel,Lloyd,Greater Western Sydney,INT,2,99,0,6,2,0,0,1,90,9
2020,5.0,2020-07-05,Harry,Perryman,Greater Western Sydney,WR,4,400,7,7,5,0,5,0,75,21
2020,5.0,2020-07-05,Jeremy,Finlayson,Greater Western Sydney,FPR,7,264,2,4,0,1,1,0,91,10
2020,5.0,2020-07-05,Jack,Scrimshaw,Hawthorn,BPR,1,154,3,5,3,1,3,0,64,7
2020,5.0,2020-07-05,James,Worpel,Hawthorn,INT,2,146,5,18,3,1,5,1,63,10
2020,5.0,2020-07-05,Mitch,Lewis,Hawthorn,FF,1,72,1,6,3,0,0,0,75,3
2020,5.0,2020-07-05,Brent,Daniels,Greater Western Sydney,FPL,4,86,0,9,0,0,2,1,67,4
2020,5.0,2020-07-05,Jackson,Hately,Greater Western Sydney,INT,2,171,0,10,1,0,2,0,86,12
2020,5.0,2020-07-05,Tom,Green,Greater Western Sydney,INT,3,113,2,16,4,0,6,1,64,9
2020,5.0,2020-07-05,Lachie,Ash,Greater Western Sydney,INT,2,182,6,15,3,0,7,0,60,9
2020,5.0,2020-07-05,Harry,Jones,Hawthorn,INT,1,92,0,16,1,2,2,0,100,11
2020,6.0,2020-07-09,Gary,Ablett,Geelong,R,5,314,1,14,4,0,5,0,71,10
2020,6.0,2020-07-09,Grant,Birchall,Brisbane Lions,CHB,2,199,2,9,1,0,2,0,100,10
2020,6.0,2020-07-09,Joel,Selwood,Geelong,RR,4,277,4,15,3,2,7,0,75,15
2020,6.0,2020-07-09,Tom,Hawkins,Geelong,FF,5,313,2,12,3,0,0,4,40,6
2020,6.0,2020-07-09,Harry,Taylor,Geelong,CHB,0,65,4,6,2,0,4,0,80,8
2020,6.0,2020-07-09,Stefan,Martin,Brisbane Lions,INT,1,96,1,8,2,0,0,0,50,3
2020,6.0,2020-07-09,Patrick,Dangerfield,Geelong,C,9,473,1,13,2,2,12,0,62,16
2020,6.0,2020-07-09,Mitch,Robinson,Brisbane Lions,WL,2,178,3,3,0,0,6,0,55,6
2020,6.0,2020-07-09,Daniel,Rich,Brisbane Lions,HBFL,2,454,4,9,2,0,1,0,67,8
2020,6.0,2020-07-09,Mitch,Duncan,Geelong,HFFR,2,25,0,0,0,0,0,0,67,2
2020,6.0,2020-07-09,Gary,Rohan,Geelong,WR,4,200,1,6,4,0,5,0,82,9
2020,6.0,2020-07-09,Cameron,Guthrie,Geelong,INT,1,106,1,17,3,1,8,1,77,17
2020,6.0,2020-07-09,Ryan,Lester,Brisbane Lions,BPL,1,138,7,8,1,0,4,0,75,6
2020,6.0,2020-07-09,Zach,Tuohy,Geelong,HFFL,3,393,4,5,3,1,5,0,74,14
2020,6.0,2020-07-09,Luke,Dahlhaus,Geelong,FPR,2,156,0,15,3,0,3,1,50,6
2020,6.0,2020-07-09,Lachie,Neale,Brisbane Lions,R,4,353,7,23,7,1,11,0,62,16
2020,6.0,2020-07-09,Jarryd,Lyons,Brisbane Lions,RR,1,250,2,24,3,1,5,0,55,11
2020,6.0,2020-07-09,Dayne,Zorko,Brisbane Lions,C,6,249,6,25,4,3,5,1,72,13
2020,6.0,2020-07-09,Lincoln,McCarthy,Brisbane Lions,FPL,0,143,0,17,2,1,0,2,20,1
2020,6.0,2020-07-09,Mark,Blicavs,Geelong,FB,3,142,3,4,3,0,3,0,73,8
2020,6.0,2020-07-09,Darcy,Gardiner,Brisbane Lions,BPR,2,116,1,5,1,0,0,0,83,5
2020,6.0,2020-07-09,Charlie,Cameron,Brisbane Lions,FPR,3,91,2,5,2,0,1,0,67,4
2020,6.0,2020-07-09,Jed,Bews,Geelong,HBFR,0,224,4,13,4,0,4,0,73,8
2020,6.0,2020-07-09,Daniel,McStay,Brisbane Lions,FF,1,81,1,9,1,0,0,0,57,4
2020,6.0,2020-07-09,Harris,Andrews,Brisbane Lions,FB,1,59,7,5,4,0,6,0,57,4
2020,6.0,2020-07-09,Jake,Kolodjashnij,Geelong,BPL,2,65,2,4,3,0,1,0,73,8
2020,6.0,2020-07-09,Callum,Ah Chee,Brisbane Lions,INT,2,315,4,10,2,0,4,0,73,11
2020,6.0,2020-07-09,Eric,Hipwood,Brisbane Lions,CHF,2,105,1,7,1,0,3,0,63,5
2020,6.0,2020-07-09,Sam,Menegola,Geelong,INT,5,439,7,4,3,0,6,0,92,24
2020,6.0,2020-07-09,Brandan,Parfitt,Geelong,WL,3,120,4,20,5,2,5,0,58,11
2020,6.0,2020-07-09,Jarrod,Berry,Brisbane Lions,HFFL,3,331,2,11,6,2,10,1,42,8
2020,6.0,2020-07-09,Hugh,McCluggage,Brisbane Lions,WR,2,113,2,22,2,0,3,0,80,8
2020,6.0,2020-07-09,Mark,O'Connor,Geelong,HBFL,1,216,2,7,0,0,2,0,83,10
2020,6.0,2020-07-09,Sam,Simpson,Geelong,FPL,2,216,6,18,4,0,12,1,59,16
2020,6.0,2020-07-09,Cam,Rayner,Brisbane Lions,HFFR,3,282,2,16,3,1,1,1,75,9
2020,6.0,2020-07-09,Esava,Ratugolea,Geelong,CHF,3,212,1,9,2,0,1,2,100,8
2020,6.0,2020-07-09,Jack,Henry,Geelong,BPR,2,89,2,10,0,0,1,0,90,9
2020,6.0,2020-07-09,Zac,Bailey,Brisbane Lions,INT,1,136,1,20,3,0,2,0,78,7
2020,6.0,2020-07-09,Oscar,McInerney,Brisbane Lions,RK,2,48,0,6,1,0,0,2,33,1
2020,6.0,2020-07-09,Quinton,Narkle,Geelong,INT,0,-3,0,1,0,0,1,0,0,0
2020,6.0,2020-07-09,Brandon,Starcevich,Brisbane Lions,HBFR,1,148,2,8,3,0,0,0,63,5
2020,6.0,2020-07-09,Gryan,Miers,Geelong,INT,2,124,3,16,2,0,5,0,69,11
2020,6.0,2020-07-09,Darcy,Fort,Geelong,RK,0,213,2,12,5,3,5,0,58,7
2020,6.0,2020-07-09,Thomas,Berry,Brisbane Lions,INT,0,36,1,22,3,0,3,0,43,3
2020,6.0,2020-07-10,Scott,Pendlebury,Collingwood,C,4,235,3,16,3,2,5,0,67,14
2020,6.0,2020-07-10,Travis,Varcoe,Collingwood,HBFR,1,160,5,17,3,0,4,0,87,13
2020,6.0,2020-07-10,James,Frawley,Hawthorn,FB,2,99,6,2,2,0,3,0,83,10
2020,6.0,2020-07-10,Chris,Mayne,Collingwood,WR,0,113,3,13,1,0,4,0,83,15
2020,6.0,2020-07-10,Ben,McEvoy,Hawthorn,CHB,3,58,2,7,0,0,3,1,90,9
2020,6.0,2020-07-10,Liam,Shiels,Hawthorn,RR,2,256,1,21,4,1,4,1,65,13
2020,6.0,2020-07-10,Tom,Scully,Hawthorn,FPR,2,42,1,21,3,0,4,0,70,7
2020,6.0,2020-07-10,Ben,Stratton,Hawthorn,BPR,1,66,6,4,1,0,2,0,92,11
2020,6.0,2020-07-10,Jordan,Roughead,Collingwood,FB,0,-19,2,1,1,0,2,0,100,3
2020,6.0,2020-07-10,Ricky,Henderson,Hawthorn,WL,4,294,2,18,4,1,0,0,75,12
2020,6.0,2020-07-10,Jack,Gunston,Hawthorn,FPL,6,338,0,11,4,0,2,1,50,5
2020,6.0,2020-07-10,Paul,Puopolo,Hawthorn,INT,2,-19,3,20,1,0,6,1,71,5
2020,6.0,2020-07-10,Isaac,Smith,Hawthorn,WR,4,407,3,15,5,0,4,0,77,20
2020,6.0,2020-07-10,Will,Hoskin-Elliott,Collingwood,FF,5,159,3,11,2,0,2,1,80,8
2020,6.0,2020-07-10,Chad,Wingard,Hawthorn,HFFR,2,205,2,13,3,0,3,1,40,4
2020,6.0,2020-07-10,Adam,Treloar,Collingwood,R,5,481,2,12,7,1,10,0,66,23
2020,6.0,2020-07-10,Jack,Crisp,Collingwood,BPL,2,227,3,9,1,0,2,0,93,14
2020,6.0,2020-07-10,Taylor,Adams,Collingwood,RR,6,274,2,20,2,2,5,0,73,16
2020,6.0,2020-07-10,Jamie,Elliott,Collingwood,FPR,3,96,0,10,3,3,5,0,67,10
2020,6.0,2020-07-10,Jonathon,Patton,Hawthorn,FF,0,42,0,1,0,0,0,0,100,1
2020,6.0,2020-07-10,Sam,Frost,Hawthorn,BPL,3,140,6,2,2,0,3,0,78,7
2020,6.0,2020-07-10,Jaeger,O'Meara,Hawthorn,C,2,218,2,18,5,1,5,0,55,11
2020,6.0,2020-07-10,Tom,Mitchell,Hawthorn,R,4,284,3,18,4,1,7,0,82,27
2020,6.0,2020-07-10,Jonathon,Ceglar,Hawthorn,RK,2,113,1,9,6,0,2,0,67,6
2020,6.0,2020-07-10,Brodie,Grundy,Collingwood,RK,4,100,2,13,1,1,5,0,82,9
2020,6.0,2020-07-10,Tim,O'Brien,Hawthorn,CHF,3,122,1,15,4,0,1,1,70,7
2020,6.0,2020-07-10,James,Sicily,Hawthorn,HBFR,1,456,8,6,4,0,2,0,89,25
2020,6.0,2020-07-10,Brayden,Maynard,Collingwood,HBFL,1,523,7,9,4,0,5,0,75,15
2020,6.0,2020-07-10,Darcy,Moore,Collingwood,CHB,3,409,9,3,5,0,3,0,71,15
2020,6.0,2020-07-10,Matthew,Scharenberg,Collingwood,BPR,2,240,5,6,2,0,3,0,75,12
2020,6.0,2020-07-10,Mason,Cox,Collingwood,INT,2,42,1,4,2,0,2,0,60,3
2020,6.0,2020-07-10,Tom,Phillips,Collingwood,WL,2,273,4,5,6,0,3,0,73,11
2020,6.0,2020-07-10,Blake,Hardwick,Hawthorn,HBFL,4,531,5,9,5,0,4,0,75,15
2020,6.0,2020-07-10,Rupert,Wills,Collingwood,INT,3,174,4,17,1,0,6,1,79,15
2020,6.0,2020-07-10,Callum L.,Brown,Collingwood,HFFR,0,97,1,22,7,0,5,0,46,6
2020,6.0,2020-07-10,Harry,Morrison,Hawthorn,INT,3,145,5,14,1,0,1,0,88,15
2020,6.0,2020-07-10,Jaidyn,Stephenson,Collingwood,HFFL,4,303,2,14,6,0,2,2,73,11
2020,6.0,2020-07-10,James,Worpel,Hawthorn,INT,5,235,3,24,5,0,6,2,61,11
2020,6.0,2020-07-10,Brody,Mihocek,Collingwood,CHF,5,282,2,13,3,0,1,1,67,6
2020,6.0,2020-07-10,Isaac,Quaynor,Collingwood,INT,2,431,6,4,1,0,3,0,93,14
2020,6.0,2020-07-10,Will,Kelly,Collingwood,FPL,2,108,0,7,1,0,2,0,60,3
2020,6.0,2020-07-10,Atu,Bosenavulagi,Collingwood,INT,3,211,1,13,5,0,5,1,75,12
2020,6.0,2020-07-10,Will,Day,Hawthorn,INT,3,292,6,13,3,0,5,0,81,13
2020,6.0,2020-07-10,Josh,Morris,Hawthorn,HFFL,0,63,1,15,0,0,3,1,75,3
2020,6.0,2020-07-11,David,Mundy,Fremantle,INT,1,104,1,14,3,0,2,1,58,7
2020,6.0,2020-07-11,Jarryn,Geary,St Kilda,HBFR,2,149,3,13,3,0,5,1,73,8
2020,6.0,2020-07-11,Stephen,Hill,Fremantle,BPL,3,232,7,3,4,0,5,0,81,13
2020,6.0,2020-07-11,Michael,Walters,Fremantle,FPR,6,387,3,15,7,5,8,0,73,19
2020,6.0,2020-07-11,Travis,Colyer,Fremantle,FPL,5,161,4,7,1,0,4,1,89,8
2020,6.0,2020-07-11,Nat,Fyfe,Fremantle,C,4,178,3,9,1,1,5,0,61,11
2020,6.0,2020-07-11,Jake,Carlisle,St Kilda,BPR,0,161,6,4,1,0,2,0,83,10
2020,6.0,2020-07-11,Nathan,Wilson,Fremantle,HBFL,3,181,5,4,1,0,4,0,85,11
2020,6.0,2020-07-11,Bradley,Hill,St Kilda,WL,4,157,2,13,3,0,3,0,64,7
2020,6.0,2020-07-11,Sebastian,Ross,St Kilda,R,4,196,2,16,4,1,4,0,58,7
2020,6.0,2020-07-11,Dean,Kent,St Kilda,FPL,3,94,0,12,2,0,3,2,71,5
2020,6.0,2020-07-11,Matt,Taberner,Fremantle,FF,7,259,1,7,2,0,2,0,69,9
2020,6.0,2020-07-11,James,Aish,Fremantle,WR,4,203,2,7,1,0,3,0,89,16
2020,6.0,2020-07-11,Jack,Billings,St Kilda,WR,6,335,2,7,4,0,4,0,61,11
2020,6.0,2020-07-11,Blake,Acres,Fremantle,HBFR,4,142,1,8,2,0,0,0,82,9
2020,6.0,2020-07-11,Rory,Lobb,Fremantle,CHF,3,264,4,8,4,0,6,0,79,11
2020,6.0,2020-07-11,Zak,Jones,St Kilda,INT,4,401,1,12,4,2,7,0,60,9
2020,6.0,2020-07-11,Tim,Membrey,St Kilda,FF,6,209,1,9,3,0,1,1,64,7
2020,6.0,2020-07-11,Jack,Lonie,St Kilda,INT,5,126,2,14,3,0,3,3,56,5
2020,6.0,2020-07-11,Jack,Steele,St Kilda,RR,6,375,0,18,2,3,3,0,68,15
2020,6.0,2020-07-11,Jonathon,Marsh,St Kilda,FPR,1,64,0,14,2,0,2,2,33,1
2020,6.0,2020-07-11,Ethan,Hughes,Fremantle,BPR,1,62,3,8,1,0,2,0,100,10
2020,6.0,2020-07-11,Jade,Gresham,St Kilda,HFFR,6,359,1,8,3,4,5,0,65,11
2020,6.0,2020-07-11,Dougal,Howard,St Kilda,CHB,2,138,5,2,2,0,0,0,82,9
2020,6.0,2020-07-11,Darcy,Tucker,Fremantle,WL,4,210,0,15,3,1,1,1,80,12
2020,6.0,2020-07-11,Dan,Butler,St Kilda,HFFL,3,211,0,12,2,0,4,1,67,4
2020,6.0,2020-07-11,Ben,Long,St Kilda,INT,2,238,5,10,2,0,5,0,93,13
2020,6.0,2020-07-11,Luke,Ryan,Fremantle,CHB,1,375,4,7,3,0,3,0,93,13
2020,6.0,2020-07-11,Sean,Darcy,Fremantle,RK,5,228,1,2,1,0,0,1,71,5
2020,6.0,2020-07-11,Josh,Battle,St Kilda,INT,1,183,5,13,5,0,5,1,86,12
2020,6.0,2020-07-11,Rowan,Marshall,St Kilda,RK,5,117,1,10,4,3,2,0,44,4
2020,6.0,2020-07-11,Hunter,Clark,St Kilda,C,4,162,4,12,3,2,4,0,78,14
2020,6.0,2020-07-11,Bailey,Banfield,Fremantle,HFFR,5,168,1,18,4,0,2,2,55,6
2020,6.0,2020-07-11,Andrew,Brayshaw,Fremantle,R,4,114,2,28,4,1,3,1,85,17
2020,6.0,2020-07-11,Adam,Cerra,Fremantle,RR,3,244,4,11,4,1,6,0,63,10
2020,6.0,2020-07-11,Nick,Coffield,St Kilda,BPL,1,134,4,4,1,0,4,0,83,10
2020,6.0,2020-07-11,Taylin,Duman,Fremantle,FB,2,208,9,7,2,0,6,0,92,11
2020,6.0,2020-07-11,Ben,Paton,St Kilda,HBFL,4,71,4,2,0,0,3,0,92,12
2020,6.0,2020-07-11,Callum,Wilkie,St Kilda,FB,1,522,4,5,4,0,4,0,89,16
2020,6.0,2020-07-11,Lachie,Schultz,Fremantle,HFFL,5,210,1,21,1,0,0,1,67,6
2020,6.0,2020-07-11,Brett,Bewley,Fremantle,INT,5,298,2,11,1,0,3,0,94,15
2020,6.0,2020-07-11,Max,King,St Kilda,CHF,5,118,1,5,1,0,4,1,57,4
2020,6.0,2020-07-11,Hayden,Young,Fremantle,INT,0,-7,0,1,0,0,0,0,0,0
2020,6.0,2020-07-11,Caleb,Serong,Fremantle,INT,3,229,0,6,3,1,3,0,82,9
2020,6.0,2020-07-11,Shannon,Hurn,West Coast,BPL,0,156,2,3,1,0,1,0,80,8
2020,6.0,2020-07-11,Josh J.,Kennedy,West Coast,FF,5,151,0,4,1,0,0,0,20,1
2020,6.0,2020-07-11,David,Mackay,Adelaide,FPR,3,186,1,12,3,0,7,0,69,11
2020,6.0,2020-07-11,Nic,Naitanui,West Coast,RK,3,90,1,11,3,2,4,1,71,5
2020,6.0,2020-07-11,Jack,Redden,West Coast,HFFR,4,96,4,14,0,0,4,0,89,16
2020,6.0,2020-07-11,Rory,Sloane,Adelaide,WL,1,163,1,11,3,1,3,1,78,14
2020,6.0,2020-07-11,Brad,Sheppard,West Coast,BPR,1,110,4,9,2,0,2,0,79,15
2020,6.0,2020-07-11,Tom,Lynch,Adelaide,HFFR,3,166,2,7,1,0,5,1,88,15
2020,6.0,2020-07-11,Brodie,Smith,Adelaide,WR,4,662,2,8,6,0,4,0,71,22
2020,6.0,2020-07-11,Jack,Darling,West Coast,CHF,7,211,0,11,0,0,2,0,80,8
2020,6.0,2020-07-11,Andrew,Gaff,West Coast,WL,2,216,3,13,5,1,2,0,83,10
